AllPunc,Apostro,Colon,Comma,Dash,Party,Exclam,OtherP,Parenth,Period,QMark,Quote,SemiC,achieve,adj,adverb,affect,affiliation,anger,anx,article,assent,auxverb,bio,body,cause,certain,cogproc,compare,conj,death,differ,discrep,drives,family,feel,female,filler,focusfuture,focuspast,focuspresent,friend,function,health,hear,home,i,informal,ingest,insight,interrog,ipron,leisure,male,money,motion,negate,negemo,netspeak,nonflu,number,percept,posemo,power,ppron,prep,pronoun,quant,relativ,relig,reward,risk,sad,see,sexual,shehe,social,space,swear,tentat,they,time,userid,verb,we,work,you
0.30357143,0.025111606,0.012834822,0.038504463,0.008370535,Dem,0.0027901786,0.06975447,0.004464286,0.12779018,0.002232143,0.010044643,0.0016741072,0.023995535,0.03738839,0.03292411,0.04575893,0.025669644,0.0027901786,0.0011160715,0.06584822,0.0066964286,0.073102675,0.0050223214,0.00055803574,0.013392857,0.010044643,0.08426339,0.011160715,0.039620537,0.0011160715,0.025111606,0.011160715,0.112165175,0.0016741072,0.0,0.0011160715,0.0,0.027901785,0.014508928,0.09207589,0.00055803574,0.40848213,0.004464286,0.0027901786,0.004464286,0.009486607,0.02064732,0.0,0.018973215,0.014508928,0.04966518,0.007254464,0.007254464,0.016183035,0.01953125,0.02232143,0.012276785,0.01953125,0.0,0.021205356,0.007254464,0.03292411,0.05580357,0.05301339,0.09933036,0.102678575,0.012834822,0.122209825,0.0,0.008928572,0.01171875,0.0016741072,0.00390625,0.0,0.0078125,0.07979911,0.058035713,0.0,0.017299106,0.007254464,0.046875,Senator Ben Cardin0,0.12834822,0.015625,0.05078125,0.012834822
0.263745,0.01992032,0.011155378,0.022310756,0.007968128,Rep,0.0,0.094023906,0.0,0.0996016,0.0,0.003187251,0.005577689,0.01992032,0.03824701,0.020717131,0.055776894,0.028685259,0.0047808765,0.0,0.062151395,0.0015936255,0.050199203,0.007968128,0.0015936255,0.011155378,0.005577689,0.037450198,0.01992032,0.033466134,0.0,0.0047808765,0.007968128,0.10278884,0.0047808765,0.0,0.007968128,0.0,0.015936255,0.016733067,0.067729086,0.00079681276,0.3434263,0.003984064,0.003187251,0.007968128,0.012749004,0.033466134,0.00079681276,0.00876494,0.0071713147,0.015936255,0.012749004,0.005577689,0.011155378,0.011952192,0.003187251,0.0103585655,0.03187251,0.0015936255,0.02629482,0.011952192,0.045418326,0.045418326,0.04621514,0.1378486,0.062151395,0.009561753,0.114741035,0.007968128,0.013545817,0.0071713147,0.0,0.00876494,0.0,0.0103585655,0.082868524,0.06613546,0.0,0.0015936255,0.003984064,0.03824701,Senator Roy Blunt0,0.094023906,0.007968128,0.05498008,0.011155378
0.2872428,0.013168724,0.008230452,0.01728395,0.005761317,Rep,0.023868313,0.099588476,0.0,0.11604938,0.0,0.0016460905,0.0016460905,0.022222223,0.042798355,0.013991769,0.07983539,0.039506175,0.01563786,0.0016460905,0.047736626,0.006584362,0.04855967,0.0074074073,0.0016460905,0.005761317,0.01563786,0.03786008,0.013168724,0.03786008,0.0016460905,0.002469136,0.004938272,0.11440329,0.002469136,0.004938272,0.0016460905,0.0,0.006584362,0.025514403,0.08230453,0.00082304527,0.37777779,0.002469136,0.014814815,0.004938272,0.020576132,0.032098766,0.0016460905,0.00082304527,0.0016460905,0.027160494,0.0074074073,0.002469136,0.009876544,0.01893004,0.004115226,0.018106995,0.032098766,0.0,0.011522634,0.025514403,0.060082305,0.044444446,0.08230453,0.13662551,0.10946502,0.008230452,0.13333334,0.006584362,0.013168724,0.009053498,0.00082304527,0.005761317,0.0,0.0,0.108641975,0.08230453,0.0,0.008230452,0.002469136,0.032098766,Steve Daines0,0.11111111,0.03292181,0.026337449,0.026337449
0.342611,0.017892644,0.021206098,0.040424123,0.015241882,Rep,0.0066269054,0.10868125,0.0053015244,0.1252485,0.0,0.0,0.0019880715,0.019880716,0.040424123,0.008614977,0.057654075,0.021868788,0.005964215,0.00066269055,0.056991383,0.007289596,0.03843605,0.005964215,0.0013253811,0.013253811,0.009940358,0.0629556,0.013916501,0.03976143,0.0019880715,0.015904572,0.009940358,0.08813784,0.003976143,0.0026507622,0.0,0.0,0.01192843,0.015241882,0.057654075,0.0026507622,0.32007954,0.0026507622,0.0,0.0013253811,0.010603049,0.03644798,0.0,0.01192843,0.003976143,0.02385686,0.0033134527,0.015904572,0.0033134527,0.013916501,0.007289596,0.01192843,0.03644798,0.0,0.03976143,0.008614977,0.045725647,0.034459908,0.045062955,0.11398277,0.068919815,0.009940358,0.12259775,0.003976143,0.013916501,0.009940358,0.0,0.005964215,0.0,0.013253811,0.06958251,0.06030484,0.0,0.015904572,0.0,0.05235255,Richard Burr0,0.07952286,0.010603049,0.054340623,0.010603049
0.27972028,0.027389277,0.02039627,0.026223777,0.006993007,Dem,0.0011655012,0.07808858,0.0,0.10081585,0.0023310024,0.0005827506,0.015734266,0.017482517,0.02972028,0.034382284,0.046620045,0.033216782,0.008741259,0.0029137528,0.07167832,0.0099067595,0.073426574,0.0023310024,0.0,0.0099067595,0.007575758,0.055361304,0.011072261,0.02972028,0.0064102565,0.0064102565,0.019813519,0.122960374,0.0017482517,0.0011655012,0.012237762,0.0,0.0093240095,0.034965035,0.0990676,0.0023310024,0.40268067,0.0023310024,0.004079254,0.0093240095,0.02913753,0.023310022,0.0,0.005244755,0.011655011,0.03787879,0.004079254,0.0017482517,0.026223777,0.018648019,0.01048951,0.023310022,0.023310022,0.0,0.015151516,0.0093240095,0.023310022,0.06177156,0.0506993,0.12820514,0.08857809,0.013986014,0.12762238,0.0,0.013986014,0.0093240095,0.0034965035,0.0029137528,0.0,0.0017482517,0.08624709,0.055944055,0.0,0.011072261,0.0029137528,0.054195803,Archive: Sen. Heidi Heitkamp0,0.15501165,0.012237762,0.054778554,0.0046620048
0.3344519,0.011185682,0.0072706933,0.026845638,0.00950783,Rep,0.0,0.13422818,0.0067114094,0.101789705,0.0,0.0011185682,0.035794184,0.022371365,0.042505592,0.007829977,0.048098434,0.037472036,0.0,0.0005592841,0.06263982,0.0016778524,0.031879194,0.005033557,0.0,0.023489933,0.01230425,0.06879195,0.015100671,0.022371365,0.0,0.011185682,0.0072706933,0.11744966,0.0005592841,0.0016778524,0.0,0.0,0.004474273,0.018456375,0.06879195,0.0011185682,0.30928412,0.0033557047,0.0011185682,0.0022371365,0.018456375,0.023489933,0.0016778524,0.0067114094,0.0027964206,0.023489933,0.0039149886,0.0022371365,0.038590603,0.015100671,0.004474273,0.0027964206,0.023489933,0.0,0.026845638,0.007829977,0.043064877,0.04642058,0.05257271,0.114653245,0.07606264,0.010626398,0.11129754,0.0011185682,0.010626398,0.0128635345,0.0011185682,0.005033557,0.0,0.0022371365,0.06096197,0.061521254,0.0,0.008948546,0.0067114094,0.033557046,Senator John Hoeven0,0.077181205,0.024049217,0.081096195,0.0011185682
0.31057402,0.01752266,0.012084592,0.026586102,0.0054380666,Rep,0.0054380666,0.12809667,0.0,0.103323266,0.0,0.0024169185,0.009667674,0.026586102,0.033836856,0.012084592,0.07854985,0.04410876,0.004833837,0.0018126888,0.064048335,0.0012084593,0.04471299,0.0066465256,0.0024169185,0.013293051,0.013293051,0.043504532,0.012084592,0.03141994,0.0012084593,0.0,0.007854985,0.116616316,0.004833837,0.0012084593,0.004833837,0.0,0.01752266,0.021752266,0.06827795,0.0,0.35347432,0.0012084593,0.004833837,0.006042296,0.018126888,0.022356495,0.0018126888,0.0066465256,0.0066465256,0.028398791,0.01752266,0.008459214,0.012084592,0.019335348,0.0,0.011480362,0.021148037,0.0012084593,0.019939577,0.013293051,0.065861024,0.038670696,0.06767371,0.11903323,0.09607251,0.01752266,0.118429005,0.0024169185,0.016918428,0.010271903,0.0018126888,0.007250755,0.0,0.007854985,0.10151058,0.057401814,0.0,0.004833837,0.009667674,0.04471299,Senator Deb Fischer0,0.09305136,0.01570997,0.047734138,0.0163142
0.30320045,0.021336328,0.012352611,0.03593487,0.005614823,Rep,0.008983717,0.103312746,0.0011229647,0.10555868,0.0,0.0067377877,0.0022459293,0.02638967,0.04884896,0.015160022,0.07692308,0.048287477,0.005053341,0.0033688939,0.06793936,0.0061763055,0.044918586,0.010668164,0.0022459293,0.014037058,0.010668164,0.04548007,0.015721506,0.034811903,0.0022459293,0.0022459293,0.00729927,0.1330713,0.0022459293,0.0022459293,0.00056148233,0.0,0.017405951,0.022459293,0.05614823,0.0011229647,0.36103314,0.0061763055,0.0067377877,0.0011229647,0.017967435,0.029758563,0.0,0.007860753,0.0067377877,0.022459293,0.007860753,0.010668164,0.0061763055,0.014037058,0.0011229647,0.012914093,0.029758563,0.0,0.01965188,0.015721506,0.06400898,0.05277934,0.06737788,0.12970242,0.08983717,0.0190904,0.099943854,0.011229646,0.017967435,0.005614823,0.0039303764,0.0067377877,0.0022459293,0.008422235,0.093767546,0.049971927,0.0,0.0044918586,0.0011229647,0.039865244,Johnny Isakson0,0.08366086,0.030320045,0.04154969,0.0095452
0.24585062,0.009854772,0.0057053943,0.024377594,0.005186722,Rep,0.002593361,0.08195021,0.0,0.100103736,0.0,0.0,0.01607884,0.028008299,0.03993776,0.013485477,0.08246888,0.05134855,0.002074689,0.0010373445,0.06742739,0.0031120332,0.043049794,0.0067427387,0.0,0.017116183,0.013485477,0.06587137,0.015560166,0.02593361,0.0005186722,0.007780083,0.010892116,0.13122407,0.00466805,0.002074689,0.002593361,0.0,0.011929461,0.017634856,0.07935685,0.004149378,0.36255187,0.0062240665,0.0031120332,0.007780083,0.017634856,0.031120332,0.0005186722,0.0140041495,0.0057053943,0.023858922,0.0093361,0.007780083,0.018153528,0.015560166,0.007261411,0.010373444,0.029045643,0.0010373445,0.011929461,0.007780083,0.071058095,0.03941909,0.06483403,0.12759337,0.08869295,0.011929461,0.12707469,0.007261411,0.011929461,0.014522822,0.0015560166,0.002593361,0.0,0.004149378,0.09906639,0.06120332,0.0,0.011929461,0.002593361,0.050311204,Sen. James Lankford0,0.087655604,0.034232367,0.04201245,0.0062240665
0.33284777,0.017479971,0.021849964,0.038601603,0.006554989,Dem,0.00072833215,0.10050983,0.0014566643,0.120903134,0.0029133286,0.016023306,0.005826657,0.013109978,0.034959942,0.03131828,0.04734159,0.016023306,0.00072833215,0.0029133286,0.048798252,0.015294975,0.042243265,0.0043699928,0.0014566643,0.016023306,0.011653314,0.08011653,0.020393299,0.03423161,0.0,0.017479971,0.017479971,0.11216315,0.0,0.00072833215,0.0,0.0,0.005826657,0.018936636,0.075018205,0.0,0.3292061,0.0014566643,0.0021849964,0.0029133286,0.0101966495,0.04151493,0.0014566643,0.0101966495,0.006554989,0.025491625,0.0043699928,0.0043699928,0.014566642,0.013838311,0.0087399855,0.0101966495,0.040786598,0.0,0.015294975,0.011653314,0.035688274,0.06700656,0.04734159,0.1179898,0.07283321,0.01675164,0.1179898,0.0029133286,0.0087399855,0.012381646,0.0029133286,0.0087399855,0.0,0.0043699928,0.076474875,0.06627822,0.0,0.018936636,0.006554989,0.040786598,Sen. Patrick Leahy0,0.10050983,0.010924982,0.04151493,0.015294975
0.30198914,0.029535865,0.015672091,0.023508137,0.009041592,Dem,0.0066305003,0.08921037,0.0,0.10910187,0.004219409,0.008438818,0.0066305003,0.016274864,0.050632913,0.027124774,0.06931887,0.02411091,0.0198915,0.004822182,0.057866186,0.0066305003,0.060277276,0.0144665465,0.0030138637,0.01084991,0.0072332732,0.07414105,0.01084991,0.034358047,0.0018083183,0.019288728,0.021097047,0.10066305,0.0012055455,0.0012055455,0.0,0.0,0.007836046,0.01748041,0.079566,0.0012055455,0.35925257,0.007836046,0.0036166366,0.0102471365,0.009644364,0.030138638,0.0036166366,0.008438818,0.0060277274,0.02411091,0.009041592,0.004822182,0.009644364,0.009644364,0.009041592,0.031344183,0.028933093,0.0,0.02169982,0.0102471365,0.03797468,0.030138638,0.04159132,0.13321277,0.06570223,0.009644364,0.14587101,0.0,0.015672091,0.024713682,0.002411091,0.005424955,0.0,0.004822182,0.06931887,0.07896323,0.0,0.018685956,0.0030138637,0.0596745,Senator Bob Menendez0,0.11151296,0.021097047,0.034358047,0.0030138637
0.3802345,0.010887772,0.02596315,0.030150754,0.012562814,Rep,0.010050251,0.13149078,0.0,0.13400336,0.0008375209,0.014237856,0.010050251,0.023450587,0.040201005,0.013400335,0.06281407,0.03685092,0.0033500837,0.0,0.06365159,0.021775544,0.031825796,0.00921273,0.0,0.00837521,0.010887772,0.056113902,0.0075376886,0.03768844,0.0,0.0058626467,0.0050251256,0.10469012,0.0025125628,0.0033500837,0.0058626467,0.0,0.00837521,0.012562814,0.06616415,0.0016750419,0.30988276,0.0058626467,0.0,0.0025125628,0.014237856,0.048576213,0.0016750419,0.022613065,0.004187605,0.020100502,0.0075376886,0.0033500837,0.01926298,0.010887772,0.0058626467,0.0050251256,0.048576213,0.0,0.025125628,0.0075376886,0.057788946,0.04606365,0.048576213,0.10134003,0.06867672,0.012562814,0.11557789,0.0016750419,0.00921273,0.0033500837,0.0016750419,0.004187605,0.0,0.0025125628,0.09463987,0.06365159,0.0,0.0067001674,0.0058626467,0.04438861,Jim Risch0,0.07537688,0.015075377,0.04606365,0.010887772
0.246899,0.012404016,0.004134672,0.025398701,0.007678677,Rep,0.010041347,0.07147076,0.001181335,0.10632014,0.0,0.001181335,0.0070880093,0.021854695,0.052569404,0.01890136,0.070289426,0.034258712,0.005316007,0.00236267,0.07560544,0.0017720023,0.036030713,0.007678677,0.001181335,0.015357354,0.014176019,0.059657414,0.020082694,0.034258712,0.0,0.006497342,0.011813349,0.12640284,0.001181335,0.0029533373,0.00472534,0.0,0.012994684,0.014176019,0.076196104,0.001181335,0.37271115,0.00236267,0.0017720023,0.001181335,0.016538689,0.028352037,0.004134672,0.00945068,0.006497342,0.01890136,0.0059066745,0.008860012,0.015948022,0.019492026,0.004134672,0.012994684,0.026580036,0.0005906675,0.00945068,0.011222682,0.056704074,0.05729474,0.07147076,0.12994684,0.09037212,0.011813349,0.1488482,0.0029533373,0.015357354,0.01831069,0.004134672,0.0059066745,0.0,0.012404016,0.08505611,0.070289426,0.001181335,0.004134672,0.008860012,0.06497342,Senator Mike Rounds0,0.088009454,0.023626698,0.05316007,0.010041347
0.21118721,0.01369863,0.0017123288,0.030251142,0.0051369863,Dem,0.0034246575,0.05479452,0.002283105,0.09589041,0.0,0.0,0.003995434,0.02283105,0.034246575,0.025684932,0.071347035,0.047945205,0.006849315,0.0062785386,0.06849315,0.0017123288,0.06392694,0.011986301,0.003995434,0.01369863,0.01369863,0.058789954,0.011415525,0.040525112,0.0011415525,0.0102739725,0.012557077,0.13184932,0.0034246575,0.0,0.0011415525,0.0,0.01826484,0.015410959,0.07191781,0.0017123288,0.4257991,0.007990868,0.0011415525,0.0057077627,0.017123288,0.019406393,0.0,0.01369863,0.0062785386,0.03652968,0.006849315,0.0074200914,0.0108447485,0.019406393,0.008561644,0.025684932,0.01826484,0.0011415525,0.0062785386,0.0074200914,0.043378994,0.05650685,0.06392694,0.13127854,0.10045662,0.003995434,0.13070776,0.0011415525,0.011415525,0.0102739725,0.00456621,0.00456621,0.0,0.007990868,0.09018265,0.069063924,0.0,0.0062785386,0.0074200914,0.04394977,Sen. Jeanne Shaheen0,0.10559361,0.026255708,0.043378994,0.0051369863
0.34812936,0.027266962,0.020925809,0.021559924,0.0025364617,Dem,0.0044388077,0.13126189,0.0012682308,0.1236525,0.0,0.011414077,0.0038046925,0.019657578,0.036778692,0.012048192,0.046290424,0.033608116,0.003170577,0.0012682308,0.06214331,0.010779962,0.055802155,0.010145847,0.0019023463,0.011414077,0.013950539,0.04882689,0.012682308,0.03043754,0.0057070386,0.0038046925,0.007609385,0.11794546,0.006341154,0.0,0.0050729234,0.0,0.016487,0.021559924,0.072289154,0.0019023463,0.34369054,0.0057070386,0.009511732,0.006341154,0.019657578,0.03868104,0.0025364617,0.011414077,0.0057070386,0.036778692,0.010145847,0.0019023463,0.01521877,0.019023463,0.0050729234,0.014584654,0.03868104,0.0,0.013950539,0.024096385,0.031071655,0.05516804,0.05136335,0.10906785,0.088142045,0.013316424,0.12999366,0.0050729234,0.010779962,0.008877615,0.0057070386,0.014584654,0.0,0.0,0.083703235,0.058338616,0.0,0.0082435,0.0050729234,0.05516804,Senator Jon Tester0,0.11033608,0.024096385,0.039315157,0.0025364617
0.27648902,0.02445141,0.01630094,0.04075235,0.0043887147,Rep,0.0131661445,0.07147335,0.00062695926,0.101567395,0.00062695926,0.0012539185,0.0018808778,0.020062696,0.055799372,0.022570534,0.0677116,0.04890282,0.0037617555,0.0018808778,0.07460815,0.007523511,0.055172414,0.010031348,0.0012539185,0.0031347962,0.015673982,0.06018809,0.028213166,0.05141066,0.0031347962,0.010031348,0.008777429,0.12351097,0.007523511,0.0031347962,0.005015674,0.0,0.019435737,0.026959248,0.06833856,0.0037617555,0.40501568,0.002507837,0.0031347962,0.009404388,0.020062696,0.030094044,0.002507837,0.011285267,0.0062695923,0.031347964,0.012539185,0.0037617555,0.0037617555,0.014420062,0.002507837,0.0068965517,0.026332289,0.002507837,0.012539185,0.014420062,0.060815047,0.045141067,0.061442006,0.12664577,0.09278997,0.020689655,0.16112852,0.00815047,0.015047022,0.0068965517,0.00062695926,0.0068965517,0.0012539185,0.0012539185,0.102194354,0.06896552,0.0012539185,0.0169279,0.0018808778,0.086520374,Tim Scott0,0.1047022,0.022570534,0.026959248,0.015673982
0.28011075,0.04568528,0.0055376096,0.024457775,0.0096908165,Dem,0.0027688048,0.071988925,0.0,0.095985234,0.0027688048,0.011075219,0.010152284,0.021227503,0.044300877,0.030456852,0.056760497,0.03276419,0.011998154,0.0032302723,0.07383479,0.0009229349,0.06414398,0.0023073372,0.0,0.010152284,0.018920166,0.084448546,0.012921089,0.028610982,0.005076142,0.017074296,0.020766037,0.12413475,0.0036917396,0.0023073372,0.0,0.0,0.011998154,0.0073834793,0.10059991,0.0009229349,0.41209045,0.0013844024,0.0027688048,0.0036917396,0.020304568,0.019843102,0.0,0.011536687,0.011998154,0.043377943,0.0064605447,0.010152284,0.01661283,0.011075219,0.020766037,0.028149515,0.018920166,0.0,0.009229349,0.008767881,0.027688049,0.053991694,0.06414398,0.12967236,0.10752192,0.015228426,0.14674665,0.0018458698,0.011075219,0.015228426,0.008767881,0.0036917396,0.0,0.010152284,0.09183203,0.077988,0.0,0.014305491,0.008767881,0.061375175,Tom Udall0,0.12644209,0.021688972,0.049838487,0.0032302723
0.29356652,0.013741411,0.0043722675,0.040599626,0.013741411,Rep,0.0012492193,0.09244222,0.0024984386,0.10993129,0.0,0.0043722675,0.0106183635,0.023735166,0.03497814,0.015615241,0.043722674,0.024359776,0.003123048,0.0012492193,0.062460963,0.0012492193,0.026233604,0.008744535,0.0,0.008744535,0.0024984386,0.031230481,0.020612117,0.026233604,0.0012492193,0.0024984386,0.0074953153,0.11617739,0.0018738288,0.0012492193,0.00062460965,0.0,0.012492192,0.023735166,0.04809494,0.0012492193,0.29918802,0.0037476576,0.0018738288,0.0056214863,0.012492192,0.027482823,0.0037476576,0.0068707056,0.0056214863,0.038101185,0.012492192,0.0018738288,0.022485945,0.022485945,0.0024984386,0.009369144,0.026858214,0.00062460965,0.0106183635,0.008119925,0.03435353,0.0712055,0.028107433,0.1105559,0.066208616,0.009369144,0.1299188,0.003123048,0.012492192,0.0037476576,0.003123048,0.004996877,0.0012492193,0.0012492193,0.04747033,0.06558401,0.0,0.004996877,0.0043722675,0.04622111,Senator Roger Wicker0,0.07620237,0.009993754,0.06933167,0.0
0.2356257,0.022547914,0.0062006763,0.020293122,0.0016910936,Dem,0.007328072,0.06820744,0.003382187,0.10033822,0.0011273957,0.0,0.0045095826,0.03664036,0.04227734,0.0129650505,0.08060879,0.032130778,0.00789177,0.0011273957,0.06369786,0.003945885,0.059188277,0.012401353,0.0011273957,0.013528748,0.014092446,0.07328072,0.014656144,0.038895153,0.0022547913,0.013528748,0.01803833,0.1313416,0.0062006763,0.0,0.00056369783,0.0,0.016910935,0.011273957,0.08455468,0.0,0.3934611,0.00789177,0.0016910936,0.010710259,0.024239007,0.02367531,0.0011273957,0.012401353,0.0056369784,0.03156708,0.013528748,0.0062006763,0.018602028,0.019729424,0.012401353,0.01578354,0.022547914,0.00056369783,0.01803833,0.010146561,0.06482525,0.04171364,0.06877114,0.132469,0.10033822,0.014092446,0.10653889,0.0011273957,0.01803833,0.01578354,0.0028184892,0.007328072,0.0011273957,0.0056369784,0.07722661,0.04735062,0.0,0.010710259,0.015219842,0.042841036,Senator Cortez Masto0,0.11724915,0.01803833,0.04791432,0.0056369784
0.19671261,0.010604454,0.0005302227,0.028632026,0.006892895,Dem,0.002120891,0.040827148,0.0,0.10604454,0.0010604454,0.0,0.0,0.02386002,0.033934254,0.02386002,0.060445387,0.040827148,0.0063626724,0.0,0.075291626,0.002120891,0.058854718,0.010074231,0.0026511136,0.018557794,0.01749735,0.060445387,0.014316013,0.06256628,0.0026511136,0.009013786,0.009544008,0.12195122,0.0031813362,0.0058324495,0.0010604454,0.0,0.018027572,0.022269353,0.082714744,0.004241782,0.44114527,0.0063626724,0.005302227,0.006892895,0.01590668,0.022799576,0.0,0.011134677,0.011134677,0.04347826,0.0031813362,0.008483564,0.013255567,0.016436903,0.0037115589,0.019088017,0.02173913,0.0010604454,0.0063626724,0.015376458,0.041357372,0.046129376,0.059915163,0.13414635,0.10339343,0.0121951215,0.10922588,0.005302227,0.018027572,0.011134677,0.0031813362,0.0031813362,0.0,0.0074231178,0.09597031,0.054082714,0.0,0.0031813362,0.0074231178,0.03923648,Senator Bill Nelson0,0.10922588,0.025980912,0.04718982,0.0031813362
0.27013507,0.023511756,0.0050025014,0.028014006,0.016008005,Rep,0.0035017508,0.087043524,0.004002001,0.090545274,0.0,0.0030015009,0.009504752,0.031015508,0.037018508,0.016508253,0.06903452,0.055527765,0.0075037517,0.0010005003,0.06503252,0.0,0.054527264,0.009004503,0.0025012507,0.0075037517,0.014007003,0.040520262,0.017008504,0.034017008,0.0025012507,0.0020010006,0.004002001,0.13906953,0.008004002,0.0025012507,0.0015007504,0.0,0.015507754,0.018009005,0.074037015,0.0050025014,0.38669336,0.0055027516,0.0,0.015007503,0.025012506,0.028014006,0.0010005003,0.011505753,0.011005503,0.03901951,0.012506253,0.008504252,0.0070035015,0.0105052525,0.00050025014,0.014507254,0.025512757,0.0025012507,0.0105052525,0.008004002,0.054527264,0.055527765,0.071535766,0.13006504,0.110555276,0.017508755,0.10055027,0.0050025014,0.015507754,0.0050025014,0.004002001,0.0055027516,0.00050025014,0.0050025014,0.109554775,0.050525263,0.0,0.0035017508,0.0055027516,0.04152076,Dean Heller0,0.101050526,0.023011506,0.03501751,0.013006504
0.20600858,0.021459227,0.0010729614,0.032725323,0.0075107296,Dem,0.003218884,0.04828326,0.0010729614,0.08851931,0.0,0.0021459227,0.0,0.02306867,0.051502146,0.027360516,0.083690986,0.043454934,0.009656653,0.005901288,0.06223176,0.0,0.057939913,0.013412017,0.0042918455,0.005364807,0.016630901,0.06223176,0.018776825,0.042918455,0.0,0.012339056,0.012875536,0.14645922,0.003218884,0.0021459227,0.0037553648,0.0010729614,0.013948498,0.02306867,0.065987125,0.0005364807,0.4136266,0.005901288,0.003218884,0.005901288,0.018240344,0.023605151,0.0026824034,0.01555794,0.006437768,0.044527896,0.009120172,0.006437768,0.018240344,0.019313306,0.006437768,0.025214592,0.019313306,0.003218884,0.0048283264,0.010729614,0.058476396,0.06813305,0.06330472,0.1389485,0.10783262,0.01555794,0.12285408,0.0042918455,0.017703863,0.011802576,0.006974249,0.0048283264,0.0,0.0075107296,0.09495708,0.061695278,0.0,0.0048283264,0.009656653,0.043991417,Sen. Maggie Hassan0,0.11480687,0.021995708,0.050965667,0.005901288
0.25240055,0.021262003,0.0027434842,0.024005488,0.008916324,Dem,0.0,0.06790123,0.0,0.11248285,0.00068587105,0.004115226,0.010288066,0.022633744,0.030864198,0.016460905,0.0521262,0.030178327,0.0027434842,0.0048010973,0.0781893,0.0013717421,0.07064472,0.010973937,0.0,0.017832648,0.014403292,0.07681756,0.010973937,0.03978052,0.0034293553,0.013717421,0.01989026,0.1255144,0.00068587105,0.0027434842,0.00068587105,0.0,0.010288066,0.023319615,0.074074075,0.0013717421,0.3957476,0.010973937,0.0013717421,0.0034293553,0.008916324,0.022633744,0.0,0.013717421,0.0054869684,0.034979425,0.0034293553,0.004115226,0.015775034,0.024005488,0.008916324,0.024691358,0.022633744,0.0,0.009602195,0.007544582,0.027434843,0.053497944,0.043895748,0.11728395,0.07887517,0.010288066,0.13305898,0.0,0.007544582,0.022633744,0.012345679,0.0034293553,0.0,0.0034293553,0.06584362,0.074074075,0.0,0.008916324,0.008230452,0.037722908,Martin Heinrich0,0.11591221,0.023319615,0.048010975,0.0
0.26578802,0.015925316,0.0071389345,0.043382756,0.005491488,Dem,0.0,0.072487645,0.0,0.09665019,0.0,0.013179571,0.011532125,0.017023614,0.03239978,0.029654035,0.068094455,0.040637013,0.009884679,0.0010982977,0.08347062,0.0049423394,0.0675453,0.012081274,0.0021965953,0.0104338275,0.009884679,0.08347062,0.018121911,0.049423393,0.0,0.028555738,0.0076880837,0.109280616,0.0049423394,0.011532125,0.0,0.0,0.00933553,0.017572762,0.09060956,0.002745744,0.4294344,0.009884679,0.0071389345,0.006040637,0.012081274,0.024711696,0.0,0.017023614,0.012081274,0.058758922,0.0071389345,0.0043931906,0.0104338275,0.013179571,0.016474465,0.019769358,0.02306425,0.0010982977,0.016474465,0.024711696,0.045030203,0.04667765,0.048874244,0.11257551,0.107633166,0.011532125,0.08951126,0.0032948928,0.0076880837,0.008237232,0.0032948928,0.006040637,0.0,0.0043931906,0.096101046,0.04557935,0.0,0.014827018,0.0065897857,0.031850632,Senator Brian Schatz0,0.1169687,0.023613399,0.03789127,0.0021965953
0.21911764,0.024509804,0.006372549,0.028431373,0.0034313726,Dem,0.006862745,0.047058824,0.0019607844,0.09362745,0.0019607844,0.0019607844,0.0029411765,0.018137256,0.03872549,0.02254902,0.07254902,0.05245098,0.012254902,0.006862745,0.056862745,0.0029411765,0.060784314,0.021078432,0.0034313726,0.016666668,0.015196078,0.07892157,0.01372549,0.043137256,0.0009803922,0.016666668,0.011764706,0.14362745,0.004411765,0.004411765,0.003921569,0.0,0.012254902,0.023039216,0.084803924,0.0009803922,0.44656864,0.007352941,0.004901961,0.005392157,0.021568628,0.015686275,0.004901961,0.015196078,0.017156864,0.043137256,0.00882353,0.005392157,0.018137256,0.014705882,0.01127451,0.03137255,0.015686275,0.0,0.029411765,0.016666668,0.04117647,0.06519608,0.07745098,0.15833333,0.120588236,0.015686275,0.13382353,0.0004901961,0.01372549,0.011764706,0.005392157,0.006372549,0.0014705883,0.004901961,0.11372549,0.08186275,0.0,0.010784314,0.004411765,0.039215688,Kirsten Gillibrand0,0.11862745,0.03382353,0.03872549,0.012745098
