active,adjustment,adventurous,aggressive,agreeableness,ambitious,anxious,artistic,assertive,body_focus,cautious,cheerful,cold,conscientiousness,cooperative,depression,disciplined,dutiful,emotionally_aware,empathetic,energetic,extraversion,family_oriented,food_focus,friend_focus,friendly,generous,genuine,happiness,health_oriented,humble,imaginative,impulsive,independent,insecure,intellectual,leisure_oriented,liberal,melancholy,money_oriented,name,netspeak_focus,neuroticism,openness,organized,party,persuasive,power_driven,religion_oriented,reward_bias,self_assured,self_conscious,sexual_focus,sociable,social_skills,stressed,thinking_style,trusting,type_a,work_oriented,workhorse
41.56923596421892,62.312114458871314,22.6785640179166,79.8292837213649,4.400740176077411,78.9471293747084,98.2894509263273,52.748668562412234,87.32380073159449,45.28975657243269,97.33620818394924,12.409491838759768,29.44268670849345,97.98745855786422,40.787231802771274,96.25649457793484,87.29188914733936,95.62881575928914,2.5620374683445473,9.581423200710313,13.267900939692911,28.197892790287515,47.30266264595685,46.92864664161826,59.731924621058525,16.96680652450137,12.829795924756459,7.773194688477747,24.746642112699405,96.90113532022714,21.984702780903067,27.474009580376652,9.443512406923515,91.01994543855966,55.061792297594195,53.58275539772208,54.43050323729226,38.85831832235802,84.89775853921917,91.00130268692078,AGBecerra,25.714283023156362,97.59165051314885,11.20206081405569,90.47103671145804,democrats,76.4589138390167,98.51822236066369,43.986651221515935,1.0,32.584313561397316,97.29748981612025,78.23178348672164,80.33250689451219,24.307432562877782,99.0,99.0,16.625110667497918,99.0,84.07462308539698,93.3455374919372
50.65756074275104,20.06365395936414,43.82418744105258,78.32949665188241,13.879962540131803,52.427760267716,89.80297057935253,72.9773539661842,86.12799713932475,75.54724048264538,81.03631096443216,28.583898053477142,42.18076911256587,78.32478793349868,40.44926812157835,86.00499981127287,68.46905560374259,75.13731821477847,17.978538168470095,20.223213828996474,47.132100913238645,48.91597538352806,48.38755420861272,43.397410102749255,56.30321194965176,27.14334694711839,26.75575250793508,14.369796057498231,16.399467846338133,62.191259403052555,28.05349561287432,33.54003407895016,32.097709282589676,87.19470948160868,59.81083219011964,48.37641721525819,58.8447653501546,52.13251244298112,86.17956041830706,93.38405671326066,AlanGrayson,31.4512575735485,94.24564978197816,36.05822023668343,73.31398759239033,democrats,59.57571745718989,78.99458314974329,48.30815870700177,31.73959178841991,35.876526320415465,82.64014201158008,92.19692341479933,57.514366959982475,21.338487325319527,98.27898173050912,93.37720169542587,36.37683508197595,99.0,84.07462308539698,41.68213136194761
55.237509637795604,87.81140231876476,62.933268851077656,62.64897774376742,12.472001075896165,88.99105350360549,89.70051802787697,66.19568168785985,63.49119261106355,35.97347036514012,81.1096363883274,42.31267079149776,2.9323401710575334,96.76745320130246,63.63022972940226,52.34530218840477,85.20846628039611,95.4749876184738,5.013845395021835,8.430315960393823,40.46528431840954,52.88991424873865,79.64344995252064,38.46341297492124,56.72936800372759,34.762343728157475,13.733077437815263,38.675192674206684,68.87787705060535,70.1033881211724,11.281495624952047,21.450769929343245,31.61289143888651,58.36349809282489,22.887524283393564,47.19086453334722,71.09581146758812,34.804360331907944,59.84197929311395,80.05129057966738,AnthonyBrownMD4,31.653239008495056,83.92952336085732,23.167536272615745,85.42529105470891,democrats,95.5240643480902,98.8346190821331,94.11800492776422,50.14325000000001,46.31974389629294,82.10435268556355,66.04143481619666,77.59666487554007,67.32340259115763,95.85971261632102,98.57196467344244,61.55752046954718,99.0,84.07462308539698,90.73750897530643
53.257818460032055,93.08504187940164,46.928776810825056,52.72450329492325,17.843665806543708,72.79211542277021,87.95524882016981,66.90757720731821,51.13489632151303,41.591639402472346,86.32266178513072,27.30422928667601,5.3769831883709625,97.70229094569939,66.70240233426156,65.31156789549611,89.97533314267005,97.82227721160734,3.989104088776924,12.298939601890057,24.34028540094476,38.417121772979584,75.74902353517265,45.973863714143896,67.63150473572622,33.46425579517332,14.431602968847518,50.31149776969156,38.5748660945821,71.2327223677449,22.139637724815767,26.382931079037455,18.177545689268687,71.12744477501217,18.76249293401653,40.018477010790484,65.04315235018164,29.38739425183651,78.92182360705807,67.30833625847973,AustinScottGA08,31.881805343202952,85.08606331313197,18.027718863743043,90.98824469280495,republicans,97.46222474054181,98.02365574315962,90.30258535541269,20.34560711279461,35.26810117400698,80.97187367475846,43.205535249089266,81.08547156314673,62.550974317176255,98.05179138582754,99.0,52.558902925732795,99.0,84.07462308539698,97.63319371533203
54.31996512991439,64.80071369755608,54.1037574850906,48.09970951360042,2.2743677882593056,71.13800853326157,73.33648206926684,90.67364136984035,77.08689320472187,38.86408671479935,86.53739412466759,8.918599292647817,67.07346606498353,98.5637579119791,17.931934281886775,67.60202477623139,96.5200227976045,97.14299105159462,32.392272920569326,4.190794007269662,56.259445143974915,31.454024764095458,21.448414414723608,47.51079251593628,42.513199160969855,15.917917526902537,5.232717792377819,16.37693335098107,17.024391008855314,75.08424084336215,20.45609449838473,28.20057581994613,4.746502582165541,99.0,19.59982463434778,42.21943951970054,27.94209527290637,93.17658385524393,47.75575258588505,99.0,BankingGOP,25.756404227648513,45.66427471576111,65.24507865302513,92.83852822312367,republicans,42.350822864299104,98.67318511800165,40.354896831724595,6.288190448791715,54.7153620725803,68.40703275376585,46.91934420030799,32.32803082156677,17.770668916288646,76.2440403882518,99.0,7.098450809414008,70.2432032254046,84.07462308539698,97.05660092257962
31.894706943877974,62.06588032088317,46.170726323740986,74.33560197636463,6.992384841431187,63.29745617096726,90.8379920717329,80.25255428068824,73.3319111558016,44.75035006056133,95.03836712944535,13.276994871585424,30.757298899202613,96.16713830335377,35.4099720483358,96.84159851160624,85.79933954815205,93.16089004032384,8.678274440329151,9.633939470186004,17.885730891082684,18.24715390262057,67.65370975660596,49.741763359022094,68.99465998225783,18.028069400732125,11.750313159590066,22.63679657386791,13.494190405063254,73.44495489647647,19.307300538261497,25.745608305975548,7.28044139176903,95.10841315868007,41.25656868771964,44.58712415473695,67.94832621339505,64.5414541573975,91.62360843054566,85.64989721951987,BennieGThompson,30.622664327127914,91.47355624299534,33.636726473886036,87.71818498124452,democrats,73.44398886172107,95.11702961452133,66.03531681888518,9.119802901900359,43.340010425982065,79.712198924786,85.68329334600591,50.02531981775504,28.620517892594417,98.84110340136431,99.0,23.043153481676544,99.0,84.07462308539698,89.97063794509556
29.348352021069896,72.77079607692747,30.09293498416121,74.99912596705303,4.896332676082607,77.82224281093954,88.81535256360306,52.96427810498244,87.85053490851242,40.45251041723783,96.11203087193532,15.648476937961174,30.06072253014903,98.35196998579809,33.3413727543343,94.91311022934369,87.30868471208683,93.946614761684,7.982559028595876,7.007702049049173,9.096431464894508,20.295047860655654,59.1459319352609,49.313788584125255,62.18463602182681,23.097963238816842,8.644907812840916,17.25897589526461,19.07588384718736,98.01652507398633,17.491064722033673,23.33576700309445,7.702355687373645,93.56528075949572,32.56815163738784,45.0006650880418,65.95809460459527,48.07442035914558,86.85559530418104,93.5760070170513,BettyMcCollum04,30.3831452112355,89.50282621613081,14.943017940541948,92.53319369592568,democrats,83.1465544729212,99.0,83.22904451709266,5.581950757575756,62.061606535194706,77.54629771723457,52.72748451439187,53.60585490568494,59.235856282587015,99.0,99.0,39.353286133213025,99.0,84.07462308539698,96.22829296121675
28.94548314798355,36.65597467781525,28.6131777315494,91.74279432392227,2.8900400038570804,67.21269846757747,95.65061634678247,73.67936191700635,90.15914068423383,62.81787597610701,96.12192507459098,12.436296099301003,34.38325614872674,95.12464940401406,24.64111692089833,98.36167490287377,81.79351231160723,87.48850043662868,6.2095472054159995,7.762739032064743,10.987188671162377,19.554469100413044,56.26043989186955,46.702183919157434,65.86638368377662,17.83338237379319,9.666203298842838,6.924549439774922,13.817629900701384,81.81573942907437,16.072906081656487,30.852881554620062,13.900409618305087,81.97796678586434,59.313403312743525,49.01337681538841,64.27257700180304,31.505701094499774,93.59743954092295,97.2962966869128,BillPascrell,25.399556904294815,98.65403322556244,18.78611674488416,89.96547774568879,democrats,67.5490235555674,97.22255235190283,80.34449296634406,12.96302179962894,40.754885241077545,94.00988102761096,47.71871012002216,54.78398494958687,37.120997890247885,99.0,97.09149546521633,22.172773133656204,99.0,84.07462308539698,92.25893505964503
45.660025653136955,69.88265647529435,62.87003108269704,58.84460080994134,4.2740178904799855,85.93754935300963,80.39680301941891,81.03224617640399,76.93767436672229,44.17242721723573,84.1614299670809,17.857530855224905,25.54979669728359,98.83316059296753,28.45334828259763,66.66267702087139,91.74396455495702,97.68925416014818,3.6985989849650807,4.679426725118895,76.43872773557926,44.371737851686134,31.94562155255805,57.31326955745497,64.58049582555456,22.833669130825136,6.036252035763172,31.663309436649,34.258285678645514,77.95917322400135,10.238301881259696,22.114856108724542,15.61411562841366,95.63940516889633,7.841658141472029,48.53245388090912,63.932237984945104,97.10897478006106,65.39523375163834,89.17504359425153,BobbyScott,28.030231958778515,71.587111465902,53.80231049298521,92.17521459163564,democrats,67.43731047935262,99.0,90.53621297604333,24.76395004734848,61.83147416508249,68.64609381236878,99.0,49.22564629170162,48.23057196358102,92.18181723925721,99.0,25.823305526337293,96.74886871717455,84.07462308539698,80.63965262787875
30.836144607347048,48.12431297538118,36.4448537254802,76.2838562588519,7.253116371589598,56.305018657548544,93.05392588309472,74.59008649675346,82.84160340808842,40.14819935035705,94.32641153477846,11.793075215805358,40.770552713511705,94.61924477830226,37.50208179869847,96.01469325672419,86.11729104536417,92.80323412864786,13.907418002200828,12.498349084173748,14.028245570500776,19.353319730097052,39.76465619683019,44.029190795561895,74.31224081322354,17.681196656876594,12.373922213473746,18.39537796429376,15.298010024520572,68.08487225655983,28.247382426421982,37.473499681371884,8.184817660496696,90.12213063466777,47.62377834466054,43.080963638723304,46.78999640833745,37.75230193693282,88.90653413812309,88.81591584535187,BradSherman,27.082702391629567,93.663841417939,29.654870141252687,86.88521050489938,democrats,69.85369189848855,92.11711534936013,86.95627244478831,8.34424567945076,30.29205179611733,88.82699218686764,52.436987582051124,60.12278650576426,26.603389259607496,99.0,99.0,17.351390054219554,99.0,84.07462308539698,91.4480212348164
