AllPunc,Apostro,Colon,Comma,Dash,Exclam,OtherP,Parenth,Period,QMark,Quote,SemiC,achieve,adj,adverb,affect,affiliation,anger,anx,article,assent,auxverb,bio,body,cause,certain,cogproc,compare,conj,death,differ,discrep,drives,family,feel,female,filler,focusfuture,focuspast,focuspresent,friend,function,health,hear,home,i,informal,ingest,insight,interrog,ipron,leisure,male,money,motion,negate,negemo,netspeak,nonflu,number,party,percept,posemo,power,ppron,prep,pronoun,quant,relativ,relig,reward,risk,sad,see,sexual,shehe,social,space,swear,tentat,they,time,verb,we,work,you
0.07338445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07338445,0.0,0.0,0.0,0.04600219,0.036144577,0.013143483,0.06462213,0.04600219,0.008762322,0.004381161,0.054764513,0.0,0.03504929,0.009857613,0.0010952903,0.012048192,0.010952903,0.04928806,0.015334063,0.016429354,0.004381161,0.009857613,0.009857613,0.13143483,0.004381161,0.0010952903,0.013143483,0.0,0.0021905806,0.020810515,0.05038335,0.0021905806,0.3044907,0.0076670316,0.010952903,0.009857613,0.010952903,0.0010952903,0.0010952903,0.0065717413,0.0065717413,0.018619934,0.0076670316,0.0010952903,0.015334063,0.012048192,0.0065717413,0.021905806,0.0010952903,0.0,0.018619934,democrats,0.017524645,0.04162103,0.058050383,0.051478643,0.11719605,0.07009858,0.016429354,0.099671416,0.0032858707,0.008762322,0.0065717413,0.004381161,0.0054764515,0.0,0.0032858707,0.09090909,0.04819277,0.0,0.0065717413,0.004381161,0.04052574,0.07776561,0.024096385,0.07338445,0.008762322
0.07266811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07266811,0.0,0.0,0.0,0.023861172,0.03253796,0.030368764,0.0791757,0.040130153,0.009761388,0.0010845987,0.028199567,0.0,0.039045554,0.013015185,0.0010845987,0.01735358,0.01626898,0.056399133,0.019522777,0.019522777,0.0010845987,0.004338395,0.009761388,0.13557483,0.00867679,0.0,0.01626898,0.0,0.00867679,0.021691974,0.057483733,0.0032537961,0.29392624,0.007592191,0.004338395,0.009761388,0.009761388,0.004338395,0.0021691974,0.015184382,0.00867679,0.014099783,0.007592191,0.0054229936,0.007592191,0.015184382,0.004338395,0.022776572,0.0032537961,0.0010845987,0.018438177,democrats,0.0065075923,0.054229934,0.05856833,0.05097614,0.12906724,0.06507592,0.011930586,0.13232104,0.0021691974,0.00867679,0.01626898,0.0021691974,0.0021691974,0.0010845987,0.00867679,0.09652928,0.05856833,0.0,0.0021691974,0.0032537961,0.05856833,0.08785249,0.021691974,0.046637744,0.007592191
0.06855346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06855346,0.0,0.0,0.0,0.03081761,0.04842767,0.021383647,0.057861634,0.04025157,0.0050314465,0.0012578616,0.06792453,0.0,0.06477988,0.013836478,0.0025157232,0.0163522,0.011320755,0.06666667,0.015723271,0.03836478,0.0006289308,0.011320755,0.012578616,0.12264151,0.003144654,0.0012578616,0.004402516,0.0,0.009433962,0.028930817,0.086792454,0.0025157232,0.4163522,0.00754717,0.003773585,0.006918239,0.020125786,0.0012578616,0.003144654,0.014465408,0.009433962,0.03836478,0.0081761,0.003144654,0.013207547,0.018867925,0.00754717,0.015723271,0.0006289308,0.0006289308,0.012578616,democrats,0.014465408,0.042138364,0.03836478,0.06163522,0.13962264,0.1,0.0163522,0.14591195,0.0025157232,0.009433962,0.01509434,0.0018867925,0.009433962,0.0006289308,0.003773585,0.08490566,0.071698114,0.0,0.0056603774,0.009433962,0.05597484,0.12327044,0.02264151,0.05408805,0.0056603774
0.059797116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059797116,0.0,0.0,0.0,0.026161239,0.04751735,0.035237588,0.05125467,0.033101976,0.0053390283,0.0016017085,0.07955152,0.0,0.06300054,0.010678057,0.0010678057,0.02242392,0.016550988,0.08542445,0.027229045,0.042178325,0.0037373197,0.020288307,0.015483182,0.12066204,0.0010678057,0.0026695142,0.0021356114,0.0,0.0074746395,0.034703683,0.08115323,0.0021356114,0.45969033,0.0090763485,0.0048051253,0.0053390283,0.016017085,0.00053390284,0.00053390284,0.010144154,0.01121196,0.04698345,0.010144154,0.0080085425,0.023491725,0.014949279,0.0080085425,0.013881474,0.0,0.00053390284,0.018152697,democrats,0.015483182,0.036305394,0.05445809,0.05072077,0.15803523,0.09770422,0.016550988,0.13988253,0.0,0.010678057,0.012813668,0.003203417,0.0074746395,0.00053390284,0.0080085425,0.07955152,0.069407366,0.0,0.01121196,0.006940737,0.057661507,0.11906033,0.017084891,0.06673785,0.0026695142
0.063067876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063067876,0.0,0.0,0.0,0.02725815,0.048102617,0.028327098,0.05611972,0.02565473,0.011223945,0.0032068412,0.07642972,0.0,0.0646713,0.013361839,0.0021378943,0.0181721,0.012827365,0.07696419,0.026723677,0.040619988,0.0037413149,0.017103154,0.015499732,0.12292892,0.0026723677,0.0021378943,0.008017103,0.0,0.010689471,0.01656868,0.09192945,0.0016034206,0.45216462,0.009620524,0.008551577,0.0069481563,0.01656868,0.00053447357,0.00053447357,0.012827365,0.009620524,0.04329236,0.0069481563,0.0032068412,0.01656868,0.021378942,0.010154997,0.030999465,0.00053447357,0.0,0.020844469,democrats,0.017637627,0.025120256,0.0625334,0.05398183,0.15446286,0.097274184,0.015499732,0.16034207,0.0010689471,0.010689471,0.015499732,0.00908605,0.0064136824,0.0026723677,0.0053447355,0.08605024,0.07696419,0.0,0.010154997,0.017637627,0.064136826,0.12346339,0.012292892,0.051843934,0.0021378943
0.05510836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05510836,0.0,0.0,0.0,0.023529412,0.04148607,0.027863776,0.048916407,0.021052632,0.0074303406,0.0024767802,0.06996904,0.00061919505,0.06996904,0.009287925,0.00061919505,0.01857585,0.0055727554,0.075541794,0.028482972,0.036532506,0.0012383901,0.01857585,0.020433437,0.11764706,0.0024767802,0.0018575852,0.00061919505,0.0,0.016099071,0.023529412,0.09102167,0.0018575852,0.44210526,0.008049536,0.0074303406,0.0068111457,0.010526316,0.0012383901,0.00061919505,0.011764706,0.011145511,0.04767802,0.0049535604,0.0018575852,0.03529412,0.024148608,0.008668731,0.024767801,0.00061919505,0.0,0.036532506,democrats,0.016718267,0.024148608,0.05510836,0.042724457,0.15479876,0.09040248,0.017956655,0.1498452,0.00061919505,0.013622291,0.013622291,0.0049535604,0.0061919503,0.0,0.0012383901,0.07368421,0.07306501,0.0,0.011764706,0.013622291,0.056346748,0.13498452,0.011764706,0.058204334,0.0055727554
0.06414763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06414763,0.0,0.0,0.0,0.027240774,0.05096661,0.02460457,0.061511423,0.02460457,0.004393673,0.0017574693,0.07205624,0.0,0.050087873,0.019332161,0.0035149385,0.01318102,0.010544815,0.0685413,0.028119508,0.036906853,0.0,0.01318102,0.019332161,0.12302285,0.007029877,0.0026362038,0.0035149385,0.0,0.018453427,0.01318102,0.079964854,0.0017574693,0.39279437,0.014938489,0.008787346,0.009666081,0.014059754,0.0,0.00087873463,0.012302285,0.009666081,0.035149384,0.009666081,0.00087873463,0.046572935,0.02108963,0.007908612,0.017574692,0.0,0.0,0.032513183,democrats,0.014938489,0.04393673,0.056239016,0.04217926,0.1397188,0.077328645,0.015817223,0.14235501,0.00087873463,0.014938489,0.014938489,0.0052724076,0.0035149385,0.0017574693,0.00087873463,0.07381371,0.06063269,0.0,0.01318102,0.007029877,0.06326889,0.10632689,0.010544815,0.06942003,0.009666081
0.06483301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06483301,0.0,0.0,0.0,0.030451866,0.041257367,0.017681729,0.05599214,0.037328094,0.010805501,0.0,0.066797644,0.0,0.049115915,0.014734774,0.0009823183,0.017681729,0.014734774,0.06286837,0.020628683,0.018664047,0.0,0.0088408645,0.01178782,0.14047152,0.003929273,0.0019646366,0.013752456,0.0,0.014734774,0.010805501,0.07760315,0.003929273,0.39685658,0.01178782,0.002946955,0.007858546,0.013752456,0.0019646366,0.0019646366,0.00589391,0.010805501,0.038310412,0.0049115913,0.002946955,0.02357564,0.018664047,0.0088408645,0.02259332,0.0009823183,0.0009823183,0.012770138,democrats,0.009823183,0.032416504,0.058939096,0.046168957,0.16404715,0.08447937,0.016699411,0.15913557,0.0,0.019646365,0.015717093,0.00589391,0.0049115913,0.0009823183,0.0049115913,0.0913556,0.08153242,0.0,0.0049115913,0.007858546,0.06483301,0.100196466,0.014734774,0.055009823,0.0049115913
0.09538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09538461,0.0,0.0,0.0,0.026666667,0.033846155,0.023589743,0.06564102,0.028717948,0.014358974,0.004102564,0.062564105,0.0,0.05846154,0.011282051,0.0,0.010256411,0.015384615,0.072820514,0.018461538,0.027692307,0.003076923,0.020512821,0.016410256,0.10461538,0.002051282,0.002051282,0.003076923,0.0,0.011282051,0.020512821,0.07589743,0.003076923,0.42051283,0.010256411,0.004102564,0.004102564,0.018461538,0.001025641,0.0,0.010256411,0.002051282,0.037948716,0.015384615,0.004102564,0.025641026,0.02153846,0.017435897,0.028717948,0.001025641,0.0,0.025641026,democrats,0.011282051,0.036923077,0.036923077,0.045128204,0.17641026,0.083076924,0.015384615,0.1323077,0.001025641,0.004102564,0.02153846,0.003076923,0.0051282053,0.001025641,0.003076923,0.082051285,0.055384614,0.0,0.013333334,0.006153846,0.05948718,0.11282051,0.012307692,0.04820513,0.0051282053
0.07603186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07603186,0.0,0.0,0.0,0.020999275,0.04199855,0.020999275,0.062997825,0.04127444,0.0043446776,0.0050687906,0.06951484,0.0,0.07096307,0.01737871,0.0014482259,0.018102825,0.018826937,0.086169444,0.015930485,0.040550325,0.0036205647,0.018102825,0.020275163,0.12889211,0.0014482259,0.0021723388,0.0014482259,0.0,0.013758146,0.025343955,0.091962345,0.0021723388,0.43157133,0.010861695,0.0028964519,0.0028964519,0.006517017,0.00072411296,0.0036205647,0.013758146,0.0072411294,0.0391021,0.0028964519,0.0050687906,0.020999275,0.023171615,0.01230992,0.023171615,0.0,0.00072411296,0.013034034,democrats,0.01230992,0.039826214,0.049963795,0.05068791,0.13902968,0.08979001,0.01230992,0.15206373,0.00072411296,0.010137581,0.018102825,0.008689355,0.006517017,0.0014482259,0.0043446776,0.078928314,0.081824765,0.0,0.0079652425,0.0057929037,0.04851557,0.13106444,0.029688632,0.047791455,0.0043446776
0.08675185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08675185,0.0,0.0,0.0,0.028244788,0.059179556,0.018829858,0.06254203,0.038332213,0.014122394,0.0026899797,0.063214526,0.0,0.061197042,0.012104909,0.0013449899,0.023537323,0.01613988,0.073974445,0.018157363,0.049764626,0.0060524545,0.014794889,0.0073974445,0.12710154,0.002017485,0.002017485,0.0026899797,0.0,0.011432414,0.014794889,0.071284465,0.0013449899,0.40887693,0.0073974445,0.0013449899,0.00403497,0.008742434,0.002017485,0.0033624747,0.010759919,0.0073974445,0.032952253,0.0053799595,0.0060524545,0.022192333,0.019502353,0.00806994,0.026227303,0.0013449899,0.0,0.013449899,democrats,0.0073974445,0.036314726,0.057162073,0.047074646,0.14324142,0.0800269,0.015467384,0.12710154,0.002017485,0.011432414,0.010759919,0.0033624747,0.00403497,0.0,0.0067249495,0.08069939,0.065904506,0.00067249493,0.013449899,0.0067249495,0.043712173,0.098184265,0.021519838,0.06455952,0.0033624747
0.07962138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07962138,0.0,0.0,0.0,0.026726058,0.046770602,0.021714922,0.067371935,0.030623607,0.0061247214,0.0033407572,0.07405345,0.0011135858,0.05400891,0.020044543,0.0022271716,0.01948775,0.013363029,0.07628062,0.021714922,0.038418707,0.0,0.015033407,0.013363029,0.111358576,0.0011135858,0.0016703786,0.0016703786,0.0,0.012806236,0.016146993,0.077951,0.0005567929,0.40311804,0.009465479,0.0027839644,0.0027839644,0.011135858,0.0022271716,0.0027839644,0.013363029,0.0066815144,0.03507795,0.0072383075,0.0050111357,0.021158129,0.022271715,0.0072383075,0.024498885,0.0011135858,0.0,0.011692651,democrats,0.011692651,0.04287305,0.04621381,0.043986637,0.1475501,0.079064585,0.020601336,0.12750557,0.0005567929,0.015033407,0.009465479,0.0033407572,0.0072383075,0.005567929,0.00389755,0.06625835,0.06792873,0.0,0.010022271,0.0061247214,0.041759465,0.105233856,0.01948775,0.04120267,0.0033407572
0.07518338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07518338,0.0,0.0,0.0,0.029951101,0.049511004,0.016503667,0.060513448,0.038508557,0.0085574575,0.001222494,0.06479218,0.0,0.058679707,0.020171149,0.0018337409,0.012224939,0.018948656,0.07090464,0.019559903,0.03789731,0.002444988,0.013447433,0.013447433,0.12713936,0.004889976,0.0018337409,0.001222494,0.0,0.01772616,0.016503667,0.07518338,0.000611247,0.40586796,0.011002445,0.0018337409,0.0042787287,0.01772616,0.002444988,0.0067237164,0.010391198,0.0061124694,0.029951101,0.00794621,0.004889976,0.028117359,0.018948656,0.009168704,0.019559903,0.0018337409,0.0,0.009168704,democrats,0.010391198,0.03973105,0.051344745,0.056845967,0.14914425,0.086797066,0.025061125,0.148533,0.0,0.011002445,0.012224939,0.004889976,0.0055012223,0.000611247,0.0042787287,0.08129584,0.08129584,0.000611247,0.013447433,0.00794621,0.054400977,0.10513447,0.022616137,0.066625915,0.0042787287
0.09284732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09284732,0.0,0.0,0.0,0.024759285,0.050206326,0.02269601,0.05570839,0.05295736,0.008253095,0.0013755158,0.054332875,0.0,0.06602476,0.012379643,0.0027510317,0.015818432,0.011004127,0.07771664,0.01650619,0.040577717,0.0027510317,0.015818432,0.011691884,0.13273728,0.0075653372,0.0034387896,0.0,0.0,0.008253095,0.024759285,0.09215956,0.0020632737,0.4229711,0.008940853,0.0048143053,0.0075653372,0.023383768,0.0020632737,0.0,0.018569464,0.011004127,0.03370014,0.008253095,0.008253095,0.019257221,0.021320496,0.0075653372,0.017193947,0.0020632737,0.0,0.017193947,democrats,0.017193947,0.037826683,0.046767537,0.06877579,0.15337001,0.10247593,0.012379643,0.14442916,0.0,0.011004127,0.008253095,0.0027510317,0.008940853,0.0006877579,0.0075653372,0.11210454,0.06946355,0.0,0.011691884,0.0068775793,0.057083905,0.1258597,0.021320496,0.058459423,0.009628611
0.094385676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094385676,0.0,0.0,0.0,0.02034174,0.03986981,0.026037429,0.055329535,0.047192838,0.008950366,0.004068348,0.056143206,0.0,0.06590724,0.008950366,0.0016273393,0.016273392,0.012205045,0.082180634,0.013832384,0.031733118,0.0,0.02522376,0.013832384,0.14401953,0.02196908,0.0,0.004068348,0.0,0.015459724,0.014646053,0.085435316,0.00081366964,0.42229456,0.004882018,0.008136696,0.008950366,0.010577706,0.00081366964,0.0016273393,0.0073230267,0.010577706,0.037428804,0.013832384,0.013018714,0.012205045,0.013018714,0.013018714,0.023596419,0.0,0.00081366964,0.010577706,democrats,0.014646053,0.031733118,0.06509357,0.058584213,0.16029292,0.09601302,0.013018714,0.15703824,0.002441009,0.010577706,0.012205045,0.0016273393,0.0056956876,0.0,0.008136696,0.11716843,0.08787632,0.0,0.017087063,0.016273392,0.061025225,0.11228641,0.019528072,0.04637917,0.004068348
0.07734057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07734057,0.0,0.0,0.0,0.027137043,0.04816825,0.021709634,0.069877885,0.04138399,0.014925373,0.0054274085,0.069877885,0.0,0.0651289,0.016282225,0.0020352781,0.0135685215,0.014246947,0.0678426,0.01696065,0.03731343,0.0013568521,0.012890095,0.014925373,0.1431479,0.0047489824,0.008819539,0.0013568521,0.0,0.010854817,0.015603799,0.09565807,0.0020352781,0.4063772,0.012211669,0.0027137042,0.0081411125,0.014925373,0.0020352781,0.0013568521,0.010854817,0.009497965,0.03256445,0.0081411125,0.0027137042,0.01899593,0.015603799,0.0067842607,0.029850746,0.0013568521,0.00067842606,0.010854817,democrats,0.014246947,0.03934871,0.05970149,0.05020353,0.14246947,0.08276798,0.015603799,0.14518318,0.0013568521,0.01017639,0.018317504,0.0020352781,0.0020352781,0.00067842606,0.0027137042,0.08751696,0.076662146,0.0,0.0074626864,0.0067842607,0.057666216,0.118046135,0.021031208,0.062415197,0.0047489824
0.10324484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10324484,0.0,0.0,0.0,0.012979351,0.0359882,0.02359882,0.044247787,0.05722714,0.0088495575,0.002359882,0.055457227,0.0005899705,0.054277286,0.0100294985,0.0,0.0147492625,0.021238938,0.0820059,0.0147492625,0.051917404,0.0029498525,0.015339233,0.016519174,0.1262537,0.009439528,0.0,0.0076696165,0.0,0.0053097345,0.019469026,0.08259587,0.003539823,0.42949852,0.009439528,0.004719764,0.0088495575,0.017109144,0.0005899705,0.0005899705,0.015339233,0.010619469,0.0359882,0.0112094395,0.008259587,0.010619469,0.020648967,0.0088495575,0.020648967,0.0,0.0,0.015929203,democrats,0.0100294985,0.02359882,0.050737463,0.07020649,0.14336284,0.10619469,0.0147492625,0.118584074,0.0017699115,0.007079646,0.0064896755,0.0029498525,0.0041297935,0.0,0.010619469,0.118584074,0.06253687,0.0,0.007079646,0.0100294985,0.038938053,0.10501475,0.029498525,0.04719764,0.0029498525
0.103513174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103513174,0.0,0.0,0.0,0.013801756,0.030112924,0.026348809,0.045796737,0.027603513,0.008782936,0.0056461734,0.062107906,0.00062735257,0.06336261,0.011292347,0.0018820578,0.016938519,0.016311167,0.09598494,0.013174404,0.044542033,0.0018820578,0.020702634,0.016938519,0.10414053,0.00062735257,0.0,0.0056461734,0.0,0.007528231,0.027603513,0.07904642,0.0012547051,0.42910916,0.0050188205,0.009410288,0.0025094103,0.014429109,0.0018820578,0.0012547051,0.022584694,0.008782936,0.047678795,0.0012547051,0.015683815,0.0050188205,0.01944793,0.018820576,0.025721455,0.00062735257,0.00062735257,0.0125470515,democrats,0.022584694,0.01944793,0.057089083,0.0608532,0.12923463,0.108532,0.017565873,0.111041404,0.00062735257,0.0050188205,0.007528231,0.0025094103,0.011292347,0.0037641155,0.016311167,0.09284818,0.06336261,0.0,0.017565873,0.011919699,0.03638645,0.11982434,0.013801756,0.03199498,0.004391468
0.12357287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12357287,0.0,0.0,0.0,0.022834117,0.036937542,0.017461384,0.0402955,0.027535258,0.0033579583,0.0026863667,0.061114844,0.0,0.060443252,0.0053727333,0.0013431833,0.01208865,0.014775016,0.06917394,0.020819342,0.046339825,0.0,0.007387508,0.01208865,0.1128274,0.0053727333,0.002014775,0.006044325,0.0,0.013431833,0.014103425,0.085292146,0.0013431833,0.4036266,0.0033579583,0.007387508,0.0094022835,0.014775016,0.0013431833,0.00067159167,0.013431833,0.01208865,0.034922767,0.010073875,0.0127602415,0.0026863667,0.0127602415,0.0053727333,0.014103425,0.00067159167,0.00067159167,0.014775016,democrats,0.020819342,0.025520483,0.047683008,0.055742107,0.14775017,0.09066488,0.018132975,0.12827401,0.00067159167,0.010073875,0.013431833,0.0026863667,0.008730692,0.0,0.014103425,0.08797851,0.07723304,0.0,0.017461384,0.006044325,0.0402955,0.10879785,0.011417058,0.04365346,0.0094022835
0.08934911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08934911,0.0,0.0,0.0,0.019526627,0.03668639,0.01775148,0.06213018,0.053846154,0.01183432,0.001183432,0.07455622,0.000591716,0.057988167,0.010059171,0.001775148,0.015384615,0.015976332,0.07988165,0.015976332,0.043786984,0.000591716,0.020118343,0.010650887,0.14497042,0.008284024,0.001775148,0.001775148,0.0,0.00887574,0.027218934,0.071597636,0.004142012,0.4301775,0.0053254436,0.004733728,0.00591716,0.017159764,0.001183432,0.00295858,0.015384615,0.010650887,0.03668639,0.011242604,0.008284024,0.0053254436,0.015384615,0.010059171,0.021893492,0.0,0.0,0.010059171,democrats,0.015976332,0.03846154,0.060946744,0.05857988,0.15147929,0.095266275,0.015384615,0.12426036,0.001775148,0.010059171,0.00887574,0.003550296,0.00887574,0.0,0.0076923077,0.10887574,0.07455622,0.000591716,0.00887574,0.0065088756,0.03727811,0.10887574,0.026035503,0.05029586,0.001183432
0.09787508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09787508,0.0,0.0,0.0,0.03090792,0.045717966,0.01674179,0.048293624,0.02833226,0.00643915,0.001931745,0.06567933,0.0,0.053444944,0.009658725,0.001931745,0.012234385,0.00772698,0.06181584,0.020605281,0.05022537,0.0025756601,0.016097875,0.007083065,0.11461687,0.0051513202,0.0012878301,0.023824856,0.0,0.00901481,0.027688345,0.06696716,0.001931745,0.39343208,0.00643915,0.00386349,0.00901481,0.00901481,0.00064391503,0.0025756601,0.01674179,0.013522215,0.02704443,0.008370895,0.0051513202,0.003219575,0.013522215,0.00901481,0.018673535,0.00064391503,0.0,0.02833226,democrats,0.01416613,0.028976176,0.049581457,0.05280103,0.14294913,0.07984546,0.016097875,0.12749517,0.0012878301,0.00643915,0.0103026405,0.00386349,0.008370895,0.0012878301,0.01545396,0.101094656,0.07147457,0.0,0.010946555,0.007083065,0.04507405,0.101094656,0.01674179,0.04378622,0.004507405
0.09143969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09143969,0.0,0.0,0.0,0.026588846,0.030479897,0.020103762,0.053826198,0.03761349,0.0064850845,0.0025940337,0.07522698,0.0,0.04928664,0.007133593,0.0,0.022049287,0.014915694,0.07522698,0.01232166,0.044098575,0.0012970169,0.011024644,0.009727626,0.1309987,0.00064850843,0.0,0.004539559,0.0,0.007782101,0.027237354,0.079766534,0.0032425423,0.41439688,0.0051880674,0.010376135,0.0025940337,0.02075227,0.0012970169,0.0019455253,0.019455252,0.011024644,0.03761349,0.0058365758,0.012970169,0.015564202,0.022697795,0.0084306095,0.014267186,0.00064850843,0.00064850843,0.01232166,democrats,0.018806744,0.038910504,0.060311284,0.059662774,0.14267185,0.09727626,0.01232166,0.12256809,0.0012970169,0.007133593,0.009079118,0.0012970169,0.0051880674,0.0,0.015564202,0.09727626,0.06225681,0.0,0.007133593,0.0032425423,0.04215305,0.105058365,0.016212711,0.07068742,0.0038910506
0.10690571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10690571,0.0,0.0,0.0,0.017264277,0.059096947,0.019256309,0.06042497,0.03253652,0.009296149,0.003984064,0.066401064,0.0,0.05112882,0.01992032,0.0026560426,0.016600266,0.017264277,0.07104914,0.026560426,0.0312085,0.0,0.014608234,0.009296149,0.11553785,0.0046480745,0.0026560426,0.01062417,0.0,0.0066401064,0.03054449,0.07370518,0.0,0.41301462,0.017264277,0.001992032,0.005312085,0.014608234,0.00066401064,0.0,0.011288181,0.013280213,0.045152724,0.014608234,0.01062417,0.015272245,0.015272245,0.007968128,0.01992032,0.00066401064,0.0,0.014608234,democrats,0.017264277,0.038512617,0.047144756,0.05112882,0.15869854,0.09628154,0.024568394,0.14077026,0.0,0.01062417,0.017928287,0.0033200532,0.013280213,0.0013280213,0.009296149,0.09428951,0.076361224,0.0,0.005312085,0.01062417,0.0498008,0.097609565,0.014608234,0.04050465,0.001992032
0.05235602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05235602,0.0,0.0,0.0,0.032984294,0.04659686,0.036125656,0.05602094,0.021465968,0.009947644,0.0041884817,0.05183246,0.0,0.057591625,0.029842932,0.002617801,0.016230367,0.008900523,0.06492147,0.02513089,0.04554974,0.0020942409,0.007853403,0.009947644,0.12670156,0.009424084,0.0041884817,0.0120418845,0.0,0.010471204,0.020418849,0.09005236,0.0005235602,0.386911,0.02565445,0.0,0.0010471204,0.0015706806,0.0005235602,0.0005235602,0.014659686,0.012565445,0.039267015,0.0020942409,0.0010471204,0.037696335,0.024083769,0.004712042,0.019895287,0.0,0.0005235602,0.013612566,democrats,0.012565445,0.036125656,0.057591625,0.038743455,0.14293194,0.07801047,0.016753927,0.13193718,0.0,0.016230367,0.013089005,0.0020942409,0.007853403,0.0010471204,0.0120418845,0.084293194,0.059685864,0.0,0.010471204,0.013612566,0.05026178,0.11361256,0.007329843,0.071727745,0.0041884817
0.056491036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056491036,0.0,0.0,0.0,0.027159153,0.040195547,0.0320478,0.070613794,0.024443237,0.015209125,0.0070613795,0.05105921,0.00054318307,0.05920695,0.026072787,0.0,0.019011406,0.014122759,0.07115698,0.016838675,0.03585008,0.006518197,0.0114068445,0.009234112,0.11950027,0.0043454645,0.0043454645,0.009234112,0.0,0.010863661,0.028245518,0.081477456,0.0010863661,0.38837588,0.023900054,0.006518197,0.0027159152,0.0048886477,0.0010863661,0.0010863661,0.013036394,0.010863661,0.045084193,0.0059750136,0.0021727323,0.04780011,0.01629549,0.008147745,0.035306897,0.0,0.00054318307,0.01792504,democrats,0.016838675,0.035306897,0.052688755,0.040738728,0.14340033,0.085822925,0.020097774,0.13688213,0.0010863661,0.011950027,0.013579576,0.008690929,0.0054318304,0.00054318307,0.008690929,0.077131994,0.0673547,0.0,0.011950027,0.014122759,0.05540467,0.12004346,0.010863661,0.06572515,0.0021727323
0.072136566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072136566,0.0,0.0,0.0,0.024229076,0.046806168,0.020374449,0.052863438,0.019273128,0.008810572,0.004955947,0.058920704,0.0,0.052312776,0.028634362,0.0033039649,0.014317181,0.008259912,0.06662995,0.02753304,0.03414097,0.0066079297,0.014317181,0.010462555,0.10517621,0.002202643,0.0016519824,0.0066079297,0.0,0.010462555,0.028634362,0.07103524,0.0,0.37720263,0.024229076,0.006057269,0.0066079297,0.0027533039,0.0011013215,0.002202643,0.014867841,0.009911894,0.050660793,0.0077092513,0.0011013215,0.030286344,0.018171806,0.0055066077,0.026982378,0.0,0.0011013215,0.029185021,democrats,0.017070485,0.025881058,0.053964756,0.025881058,0.14977974,0.07654185,0.024229076,0.12389868,0.00055066077,0.011013215,0.014317181,0.0077092513,0.009361234,0.0,0.0066079297,0.06222467,0.06167401,0.0,0.012114538,0.008259912,0.04735683,0.11013216,0.008259912,0.06497797,0.0
0.066556655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066556655,0.0,0.0,0.0,0.025852585,0.04070407,0.02420242,0.059955996,0.021452146,0.006050605,0.0016501651,0.06380638,0.00110011,0.046754677,0.020352036,0.00220022,0.01760176,0.007150715,0.057755776,0.019251926,0.034103412,0.00220022,0.0066006603,0.008250825,0.112761274,0.00440044,0.0016501651,0.008250825,0.0,0.007150715,0.032453246,0.07810781,0.0016501651,0.370187,0.01760176,0.00990099,0.00440044,0.004950495,0.0016501651,0.00110011,0.0137513755,0.009350935,0.02970297,0.004950495,0.00440044,0.026402641,0.015951594,0.00440044,0.01650165,0.0,0.000550055,0.00880088,democrats,0.020352036,0.043454345,0.05060506,0.034653466,0.15511551,0.06435644,0.01870187,0.12431243,0.0,0.021452146,0.00990099,0.00440044,0.00880088,0.000550055,0.00990099,0.08690869,0.07040704,0.0,0.008250825,0.010451045,0.040154014,0.1210121,0.006050605,0.07370737,0.0033003301
