active,adjustment,adventurous,aggressive,agreeableness,ambitious,anxious,artistic,assertive,body_focus,cautious,cheerful,cold,conscientiousness,cooperative,depression,disciplined,dutiful,emotionally_aware,empathetic,energetic,extraversion,family_oriented,food_focus,friend_focus,friendly,generous,genuine,happiness,health_oriented,humble,imaginative,impulsive,independent,insecure,intellectual,leisure_oriented,liberal,melancholy,money_oriented,netspeak_focus,neuroticism,openness,organized,party,persuasive,power_driven,religion_oriented,reward_bias,self_assured,self_conscious,sexual_focus,sociable,social_skills,stressed,thinking_style,trusting,type_a,work_oriented,workhorse
68.88511241626028,24.82722498078524,39.058237027805724,82.41333916311588,5.106227027619113,29.80432439204194,93.40445305570823,87.35478201553433,84.47133069645328,79.81120423411619,79.92659022464596,31.424003468910335,71.49546119578274,65.53949046558178,17.040535634404325,75.9130339442237,48.7174175173737,73.38410993627292,14.379409737767173,16.104426208760742,75.2062136467967,64.338053079816,40.92508550584276,41.10702015759917,40.87031071319814,23.588784909072846,16.669538167134977,5.890646517190364,1.8655663290952802,85.07546582487278,22.56186219974075,32.95456120885725,37.93657181477104,93.87844862210244,76.45426252151606,43.88773861276752,69.34342379635059,87.31813881939013,89.09378743639348,92.93467456763182,29.056981199565968,97.72110337835447,50.707175507840645,53.139150217101516,democrats,57.057852586791896,53.03676236067638,35.14827527205458,20.032581018518513,48.55535037320724,90.52149907541401,99.0,50.47758934879626,23.50495051105036,99.0,96.05633085788693,22.8073835420241,99.0,84.07462308539698,35.683645247323675
38.97697403398002,15.732279632051315,59.19279898797552,78.39460480114516,16.08834124461739,47.53867941516491,79.25625172664256,77.69875354707179,86.5196244057014,95.5461822704997,87.57449039053907,9.9556919942907,35.347690807693354,78.34732097496445,29.494315768957755,99.0,67.49538021560609,65.74279812499807,27.45110834084775,21.13604561114665,28.966015954309672,23.86345715044677,59.54658981393134,36.90316610452883,67.63917638297634,11.481385413496028,26.99372290324093,24.597422521805825,5.981113841342759,32.300821071921206,18.06520576761024,41.458628611272616,24.841764160239666,94.35526116400196,66.84865975116819,32.222206476092815,48.29054322207512,62.36265705556731,94.61190560804035,91.79003815628471,39.99000420243741,90.50148501280927,53.05965273546329,79.55918895437733,democrats,56.30536365535975,70.58675406439443,51.062876788571884,12.226273577612863,39.54643730758525,53.4131303800927,98.68664832142055,49.6707802047524,10.207550410753027,96.51772853308339,95.31746789578405,40.74336578994784,99.0,84.07462308539698,37.79419897045474
14.047500445667527,2.1802957604670343,17.83217137428877,93.20944520307891,3.0580856435666255,52.189504740062006,97.55785518223394,77.58601916648632,59.70920740630565,99.0,96.94663298145117,6.670334293122879,94.93910425796275,77.50987716896535,2.2783121995551454,99.0,51.554650181169066,48.0285878430747,19.142929584616432,13.26691644793246,24.192447218486915,5.394200916018329,40.262346920646245,43.27875905783889,46.59657191294178,3.8381388510484755,20.374276771666327,4.325024732375463,2.7807640418503192,64.51975972797665,13.297400122756581,50.729611618405436,27.36763006501337,98.10679843423281,97.2057130548487,40.72068119057852,50.86690415522998,94.292549709312,98.95549611032925,52.99581970620682,36.42726865498073,99.0,52.683697788522636,73.97168735072196,democrats,27.045595168858558,85.94060191972285,56.34800286607714,15.715947420634922,61.452517243139326,98.90745428036101,99.0,33.08230703454157,1.0,97.42744355963053,98.7043969165383,3.840474377570501,99.0,84.07462308539698,89.88922274207019
71.04014023289005,20.49036149798003,69.19816528424074,79.137273197879,24.37290034747831,62.73078464297658,68.72108881001542,91.14255726997177,60.40675335392579,91.76246493283259,69.99731789512,47.264423733744124,29.828781864972576,67.689150863986,50.299001823992356,72.43076601607167,61.85509365365088,61.879796222493674,45.62103143930553,21.268651425050432,54.085830688008066,64.87854476326496,46.27408128485182,36.90316610452883,67.95780814514868,36.921680495421555,25.39882610795796,39.212338474024044,27.951046462810858,93.18889593350013,24.45363653640109,26.487980728973174,52.395552927049906,89.38598640980366,50.85012479300873,54.36288477513566,40.42211194394628,29.84045635346564,67.4101740100418,78.48038820316545,33.2031389244723,84.40850159926298,52.52082705540842,63.397778973130706,democrats,89.01240967021153,73.34855320228894,35.14827527205458,42.12656067890442,38.93429619118887,63.5834111277472,38.59850307933812,73.87583031804586,47.46305610870875,94.22182716838965,84.39633770004048,73.03399617209284,99.0,74.9302938421697,49.49906277342018
37.503207663362986,66.92835561841585,40.553777217621544,78.42134106898062,7.978515870577919,84.43700787434061,97.40150170792133,62.3975463095527,75.90210308027166,36.535795865150334,79.13078100932717,19.36973498343236,6.743500815799262,97.88830138928238,57.30811005230566,70.7716093611712,91.94744004985618,96.36961956927452,3.0703157836583546,9.38843360483482,20.507326231938077,28.0380698505242,95.51170885532007,36.90316610452883,79.32306235283663,25.58008045327745,14.192239316252072,17.38784017440924,50.61474969919912,67.64512985173891,20.220263282546952,12.054218674921444,23.394418894535022,70.58552495136428,45.52317196329459,53.42370064419716,72.59102370984502,27.468225372026776,88.70331550812332,82.6198079360902,31.35977236927288,96.93118053757563,8.72115539009894,89.16869121125774,democrats,89.97477299370412,98.94865848620296,61.37775588223433,43.633268939393936,57.17583461529684,93.29336791497654,38.59850307933812,63.95635573533228,57.94635794553317,98.26935603493307,96.56815675218797,34.21370161887511,99.0,84.07462308539698,96.7619887903066
52.90402133137667,85.27845328969231,58.05783599992159,60.156708118458795,18.896526524431565,85.37287448069864,79.8378067470436,55.870261390305934,71.26168586982529,26.88932439562619,63.90731791826612,37.75676311664838,1.0,91.95813947123855,73.58207176502918,69.46004098125962,74.95388552815528,92.37428828463004,2.1298871903223437,7.567121469723269,32.588827236383786,45.038428299913406,95.51161807439763,42.19188545894797,71.15056051642651,38.00721562613118,17.09407113647782,44.56628298044432,69.61670133005602,57.876084967602736,18.724920813210815,25.456140439973414,28.679547269297693,31.350411082764467,24.848006259786807,53.685142013472664,78.95964477081156,30.960537388403978,53.64736545114091,88.21121252182556,49.842736059641865,69.67204667996594,19.0025565139171,82.57479202669171,democrats,96.03720570370763,93.58316099324036,98.95833796036862,37.76123562008978,39.934127491317874,66.85807888021515,38.59850307933812,50.038346056365896,71.88622121569102,87.2088725624818,97.18324517419512,82.41093889245157,99.0,84.07462308539698,67.67061809770408
62.85319868126803,89.60545133824178,75.9253737597354,83.93298159074465,15.902666538645063,91.21835269909275,77.85861023378052,62.94186051980993,51.77488079752465,40.667867745486795,91.36865819867393,48.10444541074833,31.990328576230116,95.12691889217827,41.05398709927394,70.41758225321136,82.07162138279183,89.28513062258622,7.105980795482179,6.217970055512956,19.959503460397784,51.69944655186373,37.080942418761104,36.90316610452883,59.03214029540987,26.655322651296984,12.527059978214428,61.42681542129686,54.470010065904866,59.21080858724956,8.892371648852796,28.69402563528591,21.76373607359007,75.64259601531165,24.71270032157418,57.17249331114122,29.572959773640203,23.940657792809052,61.21381331106985,65.92953515111147,34.57926405395938,79.15270970314698,32.50108043872336,79.1046225235105,democrats,98.33359113073237,99.0,99.0,39.229119318181816,43.88189036567463,53.37292972078127,38.59850307933812,91.97560172844827,53.90848203932862,97.12696213061882,99.0,78.91336987236582,99.0,84.07462308539698,92.99701740400464
80.7362969600218,99.0,80.6275178491411,27.443746973407226,24.287311317723663,78.58866958777918,80.73253990214732,70.42420835733209,48.7169972627983,26.88932439562619,28.453417149250928,62.4610892890574,1.0,87.68761728238532,85.57741315474713,4.2235610264032655,73.83862907548979,97.43078232601397,8.514402181933656,12.57648070532166,86.44176044640454,83.30616283065108,66.04911575532715,36.90316610452883,30.301344646823317,43.256637562107265,18.146039512232605,62.41557226360514,79.14799825066088,43.02159907899712,10.322098679673292,44.11083891046781,64.1825737517569,86.2969373373119,17.49165100065752,30.762801933169992,89.09662066370072,31.563198969846006,22.93090969845875,73.85557452022326,27.4739714488949,51.916470842203104,46.739367640645106,78.898815612866,democrats,99.0,78.06187214834809,35.14827527205458,73.55822348484848,18.73017125399768,67.30695628328199,89.85091218508448,82.8158214424557,76.67887125226063,67.82667742584265,99.0,70.3644949012221,88.29123677568012,84.07462308539698,73.9958967173242
65.20781282375214,96.95847087018346,58.436599072205716,45.489870325789916,9.202270180887442,85.89177373931025,74.40195349556335,61.19445134855307,77.27608349733673,26.88932439562619,72.30001960702928,41.22684714664917,4.151676062867353,99.0,59.24282650117772,40.17410657405955,90.204498899381,98.93281286378765,1.71645399632748,5.040966479750322,42.92543242298901,66.16324233319531,45.06651649466571,43.414403695106266,46.94942119718398,39.5737006557036,9.152235125733974,41.9739027427987,70.87868013108023,55.22414840148744,6.583697914637115,29.278677530978253,28.36359937631962,66.78629276727932,3.480579657046601,37.195344558726156,87.22830598700277,29.18427290456096,49.14438662831722,94.3726037465143,23.812132689852675,65.04798662208232,19.200154536629967,97.93935354858405,democrats,95.31943462345237,99.0,89.8605959410655,36.15778336247086,45.86685490542875,67.0877581788042,38.59850307933812,89.36579769814142,87.34331709896104,93.75991698941485,99.0,74.05826567725288,98.01751871284996,84.07462308539698,91.00433166961854
24.737863068886476,82.50542649739674,36.7350917922216,77.57078772862583,10.060555783848246,94.87222564075225,97.47296039997056,52.43887909695641,59.813373540196416,26.88932439562619,96.56291072883604,21.495209073604926,5.950017267722235,99.0,50.41546290565607,88.71069965895856,87.5464755605808,97.6897073615976,10.403497824187902,14.830095632952498,10.613936576155329,16.848815664563297,77.80842144963627,36.90316610452883,66.68386680605484,18.633034902740295,19.020164340288034,18.111218828532852,63.79309017418112,94.50983872753818,15.105834468988327,17.84090466443132,15.872074530000846,65.32444178894494,37.01385071344746,38.53376682388996,76.78461576616846,26.504199515444387,75.49983525879964,76.99101922015481,32.842777317337564,96.02769656388325,10.417285787437528,95.02255379663171,democrats,92.36834003661022,99.0,97.67178930490178,37.06826248597082,68.1385091148635,97.33938267490186,38.59850307933812,72.80783768519072,58.02256287404042,99.0,99.0,33.29715011160875,99.0,84.07462308539698,99.0
44.346485655387646,91.39232295800805,67.1785714611594,78.08800395306312,5.488975553664692,88.28371272286114,95.30429979995995,78.77939077577209,76.11189525163272,49.84977507434317,92.54778561397694,43.38202976613716,9.88189925517666,96.82128596321216,49.624357778209635,40.48625041932874,89.75597338469883,94.56849476489676,8.726780327952081,9.0325855675592,29.18424375187622,49.95995127664565,77.13204543140826,45.85053473478205,41.47715291749582,31.43182188599108,12.777330079357604,16.60018122612406,59.58681041077855,66.22836374802156,5.380338690226827,22.346893106720614,41.56380237744312,60.40740406401971,27.860432092758494,42.384366820633666,71.54620238892434,20.708778641180235,80.12691306795978,89.28555627955505,23.812132689852675,97.30834763855306,26.25184255761774,78.6900351108676,democrats,84.52227315048499,99.0,98.74416458384741,72.42005050505051,40.30553023749549,92.2251896888677,38.59850307933812,85.88966707452748,39.43284208096567,99.0,99.0,34.836006950538696,99.0,84.07462308539698,97.57450175010118
38.15989016417611,69.52102894502903,41.284651087381796,64.00600341244962,11.350382674144889,51.56998135729163,89.88728534116895,85.39238515657647,45.855229595885184,37.59545965946029,76.66898617639899,8.58681545068413,40.40227482638788,95.5396704931792,38.22370439905433,88.73850025494154,86.34582801961356,95.67522330528013,7.115468142851132,11.29536748440157,21.06345151400264,14.524002268426349,39.10860301920325,81.85363956713013,89.41213725339502,19.639224315569965,11.457871299088136,38.62138309057907,5.651269380877594,96.3652021000015,29.954396886116,19.54628825747294,12.552418586736069,99.0,30.04151976191596,46.390986304111834,57.03807045984454,59.560214047546616,94.42758019423785,66.50888533592862,29.24981906433631,87.75013128879988,27.162162268670166,90.95855060313816,democrats,91.20333137214945,85.48139745782159,35.14827527205458,10.409641873278238,51.67069776267062,68.1661583250451,38.59850307933812,50.30272919286467,32.49601221588449,92.23259784913985,99.0,28.04164559947188,97.81520756970082,84.07462308539698,98.02732037877503
29.24934399652043,57.95125755474413,27.612353077650205,64.98678924906498,5.37454104402643,62.06717111089291,96.96087047136287,74.44692978037497,71.42477031917929,48.388218301833454,96.99432726777549,13.056127516074737,17.727666831453277,96.65048972659534,40.822546835004324,97.8076549339388,81.4261180034522,94.35400441375239,8.21079692504128,11.598568467115077,16.118507484096412,14.823034421919424,75.35797182327006,41.07383190994835,62.950522989668194,17.545263541448314,10.932850688150745,14.924624194662083,5.213522131030225,69.9417798984211,22.99712183430177,19.32305176457068,9.01801091853448,96.03153038413214,41.32586482990869,57.91576154256413,74.97801234481858,70.34375413623835,96.55413085227384,82.1282569399059,31.82763106497872,97.06454189845793,22.802223785647154,87.02631628734756,democrats,69.62293443381458,97.14838498964762,62.83705976316538,4.718799135220123,45.679248830065724,93.48264708869443,97.16801119524435,36.86885842641345,20.60928427745771,99.0,99.0,11.580845722181575,98.7719853341833,84.07462308539698,91.75018749304606
28.83268672537242,72.84701873199646,63.17330599450869,63.67453231881348,6.13612938107896,77.08640734361545,98.09168881655222,91.46174016096444,68.38724338089526,58.63187820380435,96.46891230536333,20.58228218430935,15.002168535088657,98.49292908972393,46.57089178253486,90.12322292685096,89.05158918820723,95.3288524725865,15.92426858858966,10.77199241807235,13.555087507175427,19.593692706529495,80.92866865423393,57.51114003615709,91.79738924441142,22.032695614897317,11.549421323122049,17.616242543365644,35.30710213889978,49.84062715764367,15.109071205433358,29.249164954541662,10.847711980424519,91.05729278352929,41.317308486338455,46.92434649755329,64.521257845839,47.7503899372511,91.71438722706732,80.75571043864635,34.301689929654145,95.34191013160394,48.437991546085335,93.47984052296712,democrats,83.9288583952886,99.0,83.85393192986028,26.85145517676768,50.08669864905528,89.43119969386528,38.59850307933812,59.53458023501397,43.94252125775038,99.0,99.0,24.32337198721658,99.0,84.07462308539698,98.38316527855878
17.94028150268,44.23523225400416,51.01234426239374,70.19620728448335,9.664077118601341,28.1895307797446,60.93050713475285,82.96601628210202,79.79210549179126,26.88932439562619,93.3561419187409,14.072637340987855,37.466347242230675,87.78912802579198,25.045801280644277,99.0,80.1797545889474,85.83226210486158,20.62901732191345,11.338347291062798,15.709804737285202,10.485581387289097,85.69541567538657,45.696053885356136,41.27622979040844,14.155292521648576,12.545885329497285,32.260983259608864,1.5009338045341862,71.73815829022512,29.30458584992847,39.73043533336132,3.5400418506707405,97.49780094915616,52.258404859557544,35.07598050802251,57.09659519711306,74.8477558687354,97.83729228919917,86.4162257069301,32.21159369837103,82.74544382393707,53.379212473363836,83.24503979812738,democrats,66.1944148189773,73.63368936271009,76.71627145993124,3.7749259178321672,33.809841666944145,47.419221137334574,97.73902889883243,20.23813092478692,21.157332687321677,98.2385353839739,99.0,19.478542655286855,95.49868761303952,84.07462308539698,62.297649726388784
48.97019238997027,10.34435702872817,22.288350166150916,87.68509910279697,2.8607577663823873,80.48340510137416,88.91685888605728,40.33874087656518,85.22817218954232,73.83541197626928,90.99578114177037,10.27949980661313,58.09190314960005,90.86657636953801,16.831639517274084,86.18944833147577,91.00274630170146,78.09096825591917,5.149016232598544,7.248378665483746,16.662153828446527,25.78675891567752,54.866798748731384,36.90316610452883,53.94797833030686,22.12836574489398,11.431640334510677,11.738327792799893,23.25934079780207,60.31516005851891,4.908740750360118,20.33074459650842,30.70336694195638,96.279777039663,35.6273473651566,53.573218266197294,62.17545542769034,59.95154439208157,67.95045609285518,99.0,29.50198256054342,91.44204579394676,10.93202931916769,65.33193328391317,democrats,14.16418126887769,98.74584915012181,65.20525574329145,10.409641873278238,55.99813514488105,83.18223329410633,38.59850307933812,46.20009469018688,21.96598739202018,96.77804446760175,99.0,11.598095009640442,99.0,84.07462308539698,93.8155551859749
28.399958136842418,43.437721958963195,23.676465235192072,58.158887575439124,4.089458061043169,54.43876203310884,97.27320778472983,53.89446044441545,79.12735734208604,26.88932439562619,97.01093464923373,12.206202684000264,28.579573709248212,95.56960186605951,35.222095899845925,99.0,81.6356222403887,91.26663972196667,5.934458221982572,10.333651397548484,37.59275434295306,21.029060559301154,60.9994204818734,36.90316610452883,79.01096463420129,14.830145340110407,14.918376948840251,7.196233556412396,21.37294731440952,82.14677070186782,15.966707440125324,48.46263012040943,5.59239170378196,95.63999155578944,47.522608656319605,39.655246752078256,64.9244793783385,82.56341752608898,82.47297775761122,90.34917109731892,29.957666292844838,88.215241244003,33.325278500230105,92.77900544693682,democrats,46.9630778225976,90.31620236019312,80.620232393511,2.0920952662462766,29.974222496485208,89.79035497865426,99.0,43.95615203041502,22.929826354801794,96.94539043960494,99.0,9.667686228996434,94.87398044999924,84.07462308539698,57.11751033936849
28.00907479580164,57.35904380443073,40.466205789170324,81.74061507312446,6.703568101923254,79.83996837426506,78.09240122863903,61.42211791450134,84.12515942757399,42.41186104907621,96.51510030112686,9.185725020428816,55.44687753700009,97.31798254632567,31.458727903972136,99.0,90.08087820938267,92.53018655782876,8.544766188208804,6.59653791189092,6.2693667444722525,12.3975600135316,60.53801561146166,55.78217177487285,62.44337402251512,15.923058930918213,9.073276453111824,25.31976954079354,16.39300003291761,83.08783173173342,31.634856246445654,15.345924963181764,2.7249224660374436,97.07048316063582,46.31230693989205,52.06294226463926,52.58582485811522,65.96403029062164,86.93861661884527,91.85852586829043,23.812132689852675,82.16302954482535,19.646512353358876,84.47479147256152,democrats,73.27184460237265,97.55208416182177,65.67689022313641,1.0,50.42451049024132,69.92992690937392,69.92960174276796,45.083255730445515,22.163206971599546,97.66155889963271,99.0,26.604208899823885,99.0,84.07462308539698,90.8778585209512
