active,adjustment,adventurous,aggressive,agreeableness,ambitious,anxious,artistic,assertive,body_focus,cautious,cheerful,cold,conscientiousness,cooperative,depression,disciplined,dutiful,emotionally_aware,empathetic,energetic,extraversion,family_oriented,food_focus,friend_focus,friendly,generous,genuine,happiness,health_oriented,humble,imaginative,impulsive,independent,insecure,intellectual,leisure_oriented,liberal,melancholy,money_oriented,netspeak_focus,neuroticism,openness,organized,party,persuasive,power_driven,religion_oriented,reward_bias,self_assured,self_conscious,sexual_focus,sociable,social_skills,stressed,thinking_style,trusting,type_a,work_oriented,workhorse
-3.3817186504164676,1.0800700578922535,0.24926979304630736,5.399518699098115,-8.21150300459564,6.0113887387351665,6.520980390750229,2.895236249833932,3.548713013226911,0.24691359999999998,6.759862251703771,-2.631579908227004,-2.0191622553684265,2.4878810302572263,2.882893948274991,4.663110712356979,4.400489353935241,1.5937544699068105,-1.7222542449992126,-3.14177279502253,-1.7978284228567922,-0.2597688346425576,2.3572598251790056,0.18518517999999998,0.0,0.8247718678291378,-4.316647014231956,-2.6310382598340407,2.330123913693104,1.4197530999999999,-2.5131952086906746,-1.338322821591018,-0.5272469672062041,-1.3708985075254354,0.1728959347883805,9.460810410858281,0.67901234,-0.026961304488935856,3.3305610371210066,1.7901234,0.061728399999999996,2.1887907268132225,0.19777658539517987,2.654788873496334,democrats,0.12441113971188034,9.678540560690802,0.061728399999999996,-1.4197529999999998,0.30919576435411944,4.268764224146167,0.12345679999999999,3.568914040193558,0.637482393460796,11.797757411801696,2.007038862143676,-1.311164401222912,13.207060555158993,2.5,-0.5912386365371978
-2.7374200338588714,2.7660832074057056,0.4033073014529083,5.0559173170113985,-7.397878530939563,5.267355505230065,7.507633185369171,2.5075997912163377,3.716588864947655,0.062227756,6.704831236256247,-1.472007573773536,-2.4733485611595407,2.6101073859771358,3.7654982079831294,3.325285579949112,4.059633137807631,2.5523602516959416,-1.8231219431416086,-2.952471179851392,-0.4937345038783092,0.370087350250056,4.210957806614175,0.37336652,0.37336652,1.3031560787232976,-3.991532951211534,-2.3588201542799916,4.05173910540275,1.244555,-2.38080012139646,-1.3822441915911123,-0.7609829560297721,-2.617213185744227,0.6808234075955601,9.019076658259792,0.8711886,0.7331547194309804,2.73303364055055,1.9912882,0.0,2.2045878450656877,0.22850602367260792,2.374557367247446,democrats,1.6351561587769858,8.52559173896919,0.18668326,-1.3690105000000001,0.9516673827274911,4.569699295623505,0.24891102,4.547004744447883,1.7180867052056543,12.757742798360148,2.3493074848818534,-0.37811902862508084,11.436456024270184,2.5,-1.2922945685745968
-2.3744312536270473,2.254005059821621,1.2954013692912216,5.003325952296752,-7.050515130224298,8.564289162453171,6.659743926224976,2.480794669122531,3.436109991571334,0.10917030999999999,6.434689266696956,-1.3732415868739356,-2.611486921071445,2.8432500456619763,3.6342507281372534,3.1164959304691457,4.030136216105894,2.3191249974419685,-1.5147664720167566,-2.812134669272776,-1.9938385197833455,0.144797351565108,3.6813993327989576,0.054585154,0.43668123,0.7730554538349619,-3.8663757074400076,-2.018541731868016,5.762909852429513,2.5,-2.6920061284099175,-2.1413815116166917,-0.22351729509766827,-2.671926154388646,-0.0861507257888765,8.917484424693594,1.0371179,-0.7294050401053744,1.5223889661963894,1.419214,0.16375546,1.9185009878474488,-0.0695561395531408,2.542878299330469,democrats,1.273709147897264,9.434553767192076,0.0,-0.6550216999999998,1.0441777877321248,3.9961603653112676,0.0,4.415444724765786,0.7666613535487228,11.500710467613187,1.6094652173754866,-0.6582261022923404,13.96322793707993,2.5,1.6457588557694995
-2.288797927261187,1.6118364619631755,-0.04906827868064961,6.956111237385588,-8.267371771587907,7.220160312565693,8.135722582898369,1.5917251634250449,3.6786293641185686,0.16042781,7.095547292139937,-1.438530493827145,-1.4227700660996796,2.622905848716914,2.3494997584173287,3.254181618704627,3.9907687943723285,1.7491043207101091,-2.3573999319847596,-3.1498477076183935,-2.2389747465914134,0.21058685320693685,2.7212064869717176,0.21390375,0.10695187,0.8595176303162285,-4.096229079307852,-2.752676925807958,4.1318426335724014,0.64171124,-3.0620486868651646,-1.7728372517336295,-0.44304497390273445,-2.8545135490713354,0.9274003853978519,9.045728886144055,0.64171124,-1.4108152052550056,1.797798240656631,1.7647059999999999,0.10695187,2.3944738154676344,-0.47828077756484966,2.4160884772417077,democrats,-0.03339255525537077,9.606542761523354,0.10695187,-1.0695187,0.7771714160255185,5.3672145935096,0.0,4.841480094243882,0.6801709593031506,13.474486886628611,1.4707757932398466,-1.6059548935062389,14.828523121844292,2.5,1.0103649466849527
-3.1612276880672727,0.6052234573444475,-0.9157536860297592,8.071596869386415,-9.5243444630008,5.829233590231187,9.388710445941385,3.0150881942818675,3.5472865391255453,0.10958904000000001,8.348929190140845,-2.687087936338138,-1.4186310109312297,2.618834611829906,1.023144002600487,4.260340558213947,4.064816148717776,1.5745607441287413,-2.2606163912630963,-3.314617012622721,-1.8182384734604904,-0.23027922756946206,4.03018812484115,0.2739726,0.2739726,0.2354462891224106,-4.3427179423720625,-3.7138601690649375,2.9230769543521573,0.9863013,-2.9049096890738526,-1.3186414083562532,-0.40113159688051647,-2.6721421759963495,2.3133450156870117,9.10312775265879,0.6027397200000001,-1.0277076677766068,3.6583218891126648,1.4246576,0.054794520000000006,3.1239054826212396,-0.21652848184112186,2.6052090357498754,democrats,-0.5095093926988568,9.752082171325823,0.10958904000000001,-0.8767124,0.5637557606236907,7.554904328657315,0.0,4.115660228448148,-0.016832100663198124,15.538444900518263,1.5828232464049912,-2.661501319822146,15.844821644033157,2.5,2.4360107568405187
-3.729607345174533,0.05763570331325624,0.23759108048897548,8.192268838494588,-8.279463933465909,5.839665846728662,7.230575870598746,2.7370927537275587,2.9078014891356228,0.2745744,6.897445174011812,-2.5962825376587144,-1.3922483644171657,2.2318711460945386,0.738632766731871,5.488863123982047,3.334635139278376,0.8706161634465952,-2.064499963660431,-3.3664690322580646,-2.4225484956640475,-0.5884210300695553,4.330939233558647,0.10982977000000001,0.21965953000000002,0.37280345459999953,-4.428108639002641,-2.2473073160032833,3.0339953409776848,0.8237232000000001,-2.7380779957126933,-1.362513621600336,-0.5983073469759033,-2.3028376660019796,1.6764720442379761,9.19856039307618,0.6040637,-0.5081348578082192,3.3509635980971577,1.04338275,0.0,2.482919392807417,0.05318517686800517,2.419581828659625,democrats,0.08985055770982525,8.882621271722247,0.05491488,-1.6474464000000002,0.6258768645448707,4.769439810402867,0.05491488,3.2414932635335343,0.06395920421946166,12.127419566140933,1.298497891472379,-1.471784009636018,15.355751378873967,2.5,0.531212233332496
-3.848004365893451,1.0195760298962628,-0.4348348408235181,7.444448856418407,-8.593879389546363,5.043211950834256,7.885749130828739,2.305152664474865,2.949998679568307,0.11074197,7.660373430258973,-2.720238458701839,-2.8817796764563446,2.627413975649123,1.4218597332567655,4.982288543524611,3.8606263152404607,1.9022805048056046,-2.1226518342415783,-3.2610598176718093,-2.7489763122449657,-0.7087964024062867,5.584783081127809,0.055370986000000004,0.27685494,0.5046308300929793,-4.370154362776431,-2.6980868546542274,3.309157266547091,0.6090808,-2.78235046634233,-1.0049145296307451,-0.9618475532814712,-3.930119863019997,1.5728074720056955,8.490269855439628,1.1627907,-1.4546027507376182,3.6350324742014872,1.2181616,0.0,2.660353990447442,-0.16327781550421178,3.1495238201918285,democrats,-0.5661617492434683,9.872674115418338,0.3875969,-0.9413069,0.4612213502471425,5.781668014092702,0.0,2.6757023515841722,0.20816685229362047,13.772926978753254,1.4587087483849235,-2.065908820291484,14.783498877725895,2.5,1.7700020875948674
-1.8866559989162324,1.3288758757168202,1.0109115174333736,6.043498275176753,-6.095467655683144,6.060738657364842,6.330804733650895,2.140047309230251,2.5239874512749543,0.16806722999999998,5.363319879561515,0.8381107044943055,-3.3458067692251934,1.6328459757049962,4.5610191334057975,1.6872740256408825,2.4703638310959857,0.6935388264146827,-0.9998068788255972,-2.50059617349527,-0.21123555503987052,0.676251760956762,4.685850481575133,0.084033614,0.4201681,1.9491593457293706,-3.412894740397519,-1.5347062239239782,5.715167649601783,0.5882353,-3.1375645265499843,-1.8271983403848786,1.405027226307316,-3.668097681665029,0.303864317402357,8.90833598206494,1.6806724,-0.9337338751633297,1.548010170648815,1.1764706,0.16806722999999998,2.1587681678256527,-0.022419130237666465,0.8161209796229938,democrats,0.7363402357528285,7.583140715260461,0.0,1.0924369999999999,0.47014913131892566,4.106357214687439,0.084033614,3.7124568070248736,0.9868371837242751,11.797789351072673,1.1933666658016504,-0.413306385814709,13.496824041287521,2.5,-0.9014548503700783
-1.344166790580062,1.7375312821970312,1.3056272460328828,3.3849403866375507,-4.898807987288561,4.9333323755124745,5.635066911260067,2.642808432486535,3.0644093032995356,0.08598452599999999,3.194195328730655,0.8583572304250857,-2.810416123103178,1.5246215948010047,7.065393333964968,0.9972176110832389,3.7446406123545635,0.7016396137864869,-0.11861736532814282,-2.2100262002924413,0.25704164052499323,1.1113471357872315,3.6943286100132324,0.08598452599999999,0.17196905,2.6910358885037478,-2.8738444279700106,-1.8647254897322372,5.3539105379053,0.25795356,-1.1678505429796322,-1.5186290003003309,1.330695342505162,-3.8243825631243626,0.0374025539855285,9.01932943268394,0.7738607,-1.7074746907903058,1.5822992932030362,1.7196904999999998,0.3439381,1.7664257062678126,0.2174897497473243,1.2693569043503987,democrats,1.9974450905411572,7.53394215257579,0.08598452599999999,1.2897679000000002,0.31404080268080836,3.308983792615601,0.0,4.7205156706493305,1.568743109346992,10.045383145344648,0.1573244820862031,1.733458158614205,11.155499878671375,2.5,-3.308753056827503
-1.7159689175804718,-2.826702998290319,0.7652768489985068,6.539008719050348,-6.586091400043083,5.3076498635788685,5.043438584311732,3.2608120249663375,2.9148013942291615,0.28116214,5.587800870639072,-1.2915881436346512,0.5702041598832418,1.6177181032647845,1.8822955418684568,3.022646109990737,3.3135128506881077,-0.6530397584255044,0.32309895254777815,-2.5960225466861626,0.2681757140442541,0.40431353600123376,3.6699006284620332,0.37488285,0.18744143,1.681859908398263,-3.430981915460242,-2.2887490214150175,3.2182673762152243,0.37488285,-1.0844520668251165,-1.7337102828793425,-0.035385148891885265,-2.3661527611672057,1.3650668501332857,9.68898888545847,0.5623243,1.2015421804589623,1.2708151148650533,1.31209,0.18744143,1.7482960327083235,0.5713111568990391,1.1387361720441627,democrats,-1.2304355301266177,7.349669649354318,0.0,0.28116209999999997,1.5437659449151915,3.560801571189586,0.093720714,2.494080962128888,0.13639345253071222,9.299906521762635,0.17078518944426424,-1.2219420937857082,11.330647054859353,2.5,-2.477574531126363
