AllPunc,Apostro,Colon,Comma,Dash,Exclam,OtherP,Parenth,Period,QMark,Quote,SemiC,achieve,adj,adverb,affect,affiliation,anger,anx,article,assent,auxverb,bio,body,cause,certain,cogproc,compare,conj,death,differ,discrep,drives,family,feel,female,filler,focusfuture,focuspast,focuspresent,friend,function,health,hear,home,i,informal,ingest,insight,interrog,ipron,leisure,male,money,motion,name,negate,negemo,netspeak,nonflu,number,party,percept,posemo,power,ppron,prep,pronoun,quant,relativ,relig,reward,risk,sad,see,sexual,shehe,social,space,swear,tentat,they,time,verb,we,work,you
0.053214792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053214792,0.0,0.0,0.0,0.025898725,0.03530473,0.017265817,0.052441694,0.01855431,0.0070867157,0.0006442469,0.03143925,0.0003865481,0.027960313,0.01030795,0.00090194563,0.015075377,0.00618477,0.04780312,0.011209896,0.01443113,0.00090194563,0.007473264,0.0077309627,0.09908517,0.00090194563,0.0033500837,0.0011596443,0.0,0.013013787,0.012756088,0.057982218,0.0021904393,0.2680067,0.0056693726,0.006829017,0.0019327407,0.0034789331,0.011982992,0.0033500837,0.009663703,0.0038654814,0.011982992,0.006055921,0.005798222,0.029635357,0.016235022,PortmanPress,0.0050251256,0.015075377,0.0056693726,0.005411674,0.0139157325,republicans,0.019585105,0.03710862,0.04703002,0.019327406,0.15101147,0.031310398,0.009148305,0.1443113,0.0015461924,0.0117252935,0.006829017,0.003092385,0.00837521,0.001030795,0.005540523,0.06197655,0.085684836,0.0,0.0069578663,0.001030795,0.04342224,0.081561655,0.0056693726,0.068161316,0.0036077825
0.08329376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08329376,0.0,0.0,0.0,0.016715737,0.03419128,0.034001328,0.06553329,0.032101814,0.014056415,0.0020894671,0.067432806,0.0012346852,0.06771773,0.010257385,0.003039225,0.013011682,0.013106658,0.0819641,0.016810713,0.04254915,0.009592554,0.018330326,0.016050907,0.11814987,0.0024693704,0.0013296609,0.0018045398,0.0,0.010732263,0.02811283,0.089657135,0.0026593218,0.45502898,0.0058884984,0.0072181593,0.0035141038,0.02630829,0.0037990313,0.0009497578,0.015196125,0.010732263,0.039604902,0.0050337166,0.009307627,0.014721246,0.018615253,RandPaul,0.010732263,0.027163073,0.0014246367,0.0005698547,0.01035236,republicans,0.01624086,0.037990313,0.055655807,0.06505841,0.15186627,0.10466331,0.017285593,0.13553044,0.003039225,0.012346852,0.00968753,0.003894007,0.007408111,0.00028492734,0.00788299,0.087092794,0.06952227,0.0005698547,0.01624086,0.008072942,0.049387407,0.13087663,0.017190617,0.037515435,0.005603571
0.062476512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062476512,0.0,0.0,0.0,0.025460353,0.048853815,0.022266066,0.066422395,0.029969936,0.004415633,0.00075159717,0.060127772,0.0006576475,0.0524239,0.011367907,0.0011273957,0.012683202,0.010334461,0.06050357,0.021890268,0.025648253,0.0017850432,0.011837655,0.009301014,0.111800075,0.0038519353,0.0022547913,0.001597144,0.0,0.011086058,0.024239007,0.074126266,0.001597144,0.37128899,0.008549417,0.00789177,0.0059188274,0.027057497,0.002066892,0.0012213454,0.0132468995,0.00789177,0.030533634,0.009582863,0.003382187,0.019729424,0.014092446,Raul_Labrador,0.006858324,0.011086058,0.0008455468,0.00046974822,0.032412626,republicans,0.017662533,0.054866593,0.048947763,0.057215333,0.13425404,0.08774897,0.020199174,0.1298384,0.004133784,0.018789928,0.008361518,0.0034761368,0.0071401726,0.00046974822,0.0028184892,0.08060879,0.07140173,0.0,0.010240511,0.0053551295,0.046035323,0.106726795,0.01315295,0.05477264,0.008831266
0.065283015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065283015,0.0,0.0,0.0,0.025660377,0.041415095,0.02264151,0.06490566,0.04471698,0.004339623,0.0011320754,0.07292453,0.00028301886,0.061226416,0.014056603,0.0028301887,0.013584905,0.015188679,0.06707547,0.015943397,0.036698114,0.00245283,0.011320755,0.011886792,0.12877358,0.0058490564,0.001981132,0.0050943396,0.0,0.013396227,0.024905661,0.08933962,0.0016981132,0.43198115,0.008018868,0.004528302,0.0067924527,0.017358491,0.0016981132,0.0025471698,0.012264151,0.010566038,0.04273585,0.008490566,0.008490566,0.017641509,0.015849056,RepAbraham,0.008679246,0.011320755,0.0005660377,0.000754717,0.014622642,republicans,0.013396227,0.053301886,0.048584905,0.07037736,0.13726415,0.11311321,0.013962264,0.13,0.005754717,0.017641509,0.008773585,0.003018868,0.006509434,0.0011320754,0.008396226,0.1059434,0.06801887,9.433962e-05,0.008773585,0.012452831,0.049716983,0.1209434,0.026320755,0.05283019,0.0058490564
0.07157522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07157522,0.0,0.0,0.0,0.015957447,0.03863382,0.028648749,0.0643897,0.030701755,0.013064576,0.004385965,0.077081,0.00074654724,0.0745614,0.008398656,0.0022396417,0.01689063,0.017077267,0.10255692,0.018290406,0.053658083,0.0031728258,0.02920866,0.018570362,0.1156215,0.003266144,0.0022396417,0.0016797313,0.00018663681,0.012131392,0.029768571,0.078200825,0.0016797313,0.46444568,0.00410601,0.007465472,0.0047592386,0.0068122433,0.0021463232,0.0014930945,0.01987682,0.010918253,0.04022023,0.005505786,0.020623367,0.014277715,0.013997761,RepAdamSchiff,0.020996641,0.030235162,0.000466592,0.00065322884,0.012504666,democrats,0.017730497,0.033594623,0.058324,0.059723776,0.13363196,0.09994401,0.013717805,0.10265024,0.00233296,0.0075587905,0.014371034,0.004199328,0.0075587905,0.00055991043,0.018943636,0.10349011,0.050765213,9.3318406e-05,0.019036954,0.009611796,0.038167227,0.12672639,0.015864128,0.05029862,0.008491974
0.07010055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07010055,0.0,0.0,0.0,0.027888447,0.038512617,0.01916145,0.06583191,0.05027509,0.009485866,0.0025611839,0.06991083,0.00028457597,0.061373554,0.014608234,0.0018971732,0.015841397,0.015177386,0.07057484,0.017453993,0.037089735,0.0032251945,0.013090495,0.012521343,0.14722064,0.004742933,0.0018023145,0.0041737813,0.0,0.009580725,0.015367103,0.08802884,0.0022766078,0.42420793,0.010529311,0.0041737813,0.0066401064,0.016789982,0.0016125973,0.0016125973,0.01346993,0.0060709543,0.02978562,0.0068298234,0.0046480745,0.012616202,0.018782014,RepAdamSmith,0.0084424205,0.022291785,0.0009485866,9.485866e-05,0.010908746,democrats,0.011003605,0.04306583,0.053974576,0.06507304,0.15110984,0.09485866,0.012521343,0.12644659,0.002181749,0.013090495,0.015367103,0.0037943465,0.0046480745,0.0012331626,0.0057863784,0.10216278,0.068203375,0.00018971732,0.009391007,0.0061658127,0.04249668,0.114968695,0.02542212,0.058432937,0.010908746
0.079778604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079778604,0.0,0.0,0.0,0.026147533,0.037121862,0.015841207,0.07433915,0.03387728,0.0009542895,0.0009542895,0.06298311,0.0001908579,0.033018418,0.009733753,0.00057257374,0.01002004,0.00916118,0.046760187,0.012692051,0.03740815,0.00047714476,0.0066800267,0.007538887,0.10888444,0.0030537264,0.0017177211,0.0015268632,0.0,0.009352038,0.02194866,0.06746827,0.0013360054,0.38915926,0.0069663133,0.006489169,0.0068708844,0.018131502,0.0018131501,0.002099437,0.012596622,0.007920603,0.026624678,0.0071571716,0.005725737,0.022616662,0.02089894,RepAdrianSmith,0.0025765817,0.0050577344,0.0009542895,0.0006680027,0.01278748,republicans,0.01460063,0.06909056,0.036835577,0.055444222,0.16957726,0.0820689,0.013360053,0.15115947,0.0018131501,0.02280752,0.006489169,0.0016222922,0.0066800267,9.542895e-05,0.0052485922,0.09170722,0.07930146,9.542895e-05,0.0068708844,0.0070617427,0.055825938,0.09313866,0.016222922,0.07510258,0.008779463
0.08629441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08629441,0.0,0.0,0.0,0.021714607,0.039481107,0.022184622,0.05997368,0.04098515,0.006956195,0.0026320736,0.074920096,9.400263e-05,0.059785675,0.010058282,0.0013160368,0.014570408,0.013630382,0.073698066,0.018142508,0.04070314,0.0023500659,0.021244595,0.012032337,0.114777215,0.0047941343,0.0023500659,0.0036661027,0.0,0.01748449,0.01748449,0.080654256,0.0026320736,0.43109608,0.006392179,0.004042113,0.00855424,0.016826471,0.0021620605,0.001034029,0.013066366,0.012032337,0.0321489,0.010810303,0.0075202105,0.011186313,0.016450461,RepAlGreen,0.011938334,0.022184622,0.001034029,0.0008460237,0.017578492,democrats,0.015322429,0.03713104,0.04850536,0.06354578,0.14514007,0.095694676,0.012690355,0.12981763,0.0067681894,0.00930626,0.009024253,0.004606129,0.008648242,0.00037601052,0.0071442,0.1034029,0.061571725,0.00018800526,0.01212634,0.0059221657,0.053863507,0.110547096,0.019740554,0.040891144,0.01391239
0.07750561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07750561,0.0,0.0,0.0,0.026645474,0.04038893,0.015987284,0.05516081,0.043380704,0.0028982798,0.001776365,0.065071054,0.00028047868,0.056002244,0.0143044125,0.0019633507,0.010938669,0.011686612,0.059835453,0.018979058,0.030759163,0.0013089005,0.012995512,0.010938669,0.1223822,0.0048616305,0.0020568436,0.006077038,0.0,0.01421092,0.023466717,0.07844054,0.0024308152,0.39706433,0.0072924457,0.0046746447,0.010284218,0.01813762,0.0024308152,0.004581152,0.011406133,0.00775991,0.031133134,0.008975318,0.0057965596,0.016548242,0.016735228,RepAlLawsonJr,0.0066379956,0.01355647,0.0019633507,9.34929e-05,0.026364997,democrats,0.012808527,0.041510846,0.046465967,0.05721765,0.14884068,0.08835079,0.01551982,0.13332087,0.0039267014,0.012808527,0.007853403,0.004300673,0.004955123,0.00056095736,0.004487659,0.09573673,0.07124159,9.34929e-05,0.011686612,0.006077038,0.04777487,0.11022812,0.018324608,0.06338818,0.010190725
0.061870232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061870232,0.0,0.0,0.0,0.026462002,0.046049535,0.019775873,0.06290611,0.04322441,0.0072511537,0.0023542705,0.06055184,0.0003766833,0.059045106,0.010641303,0.0018834166,0.013843112,0.015161503,0.069968924,0.018928336,0.03079386,0.0025426124,0.012713062,0.012995574,0.12713061,0.0051793954,0.002636783,0.0038610038,0.0,0.015067332,0.021188436,0.09718429,0.004426029,0.3970242,0.007062812,0.005461908,0.008381204,0.020717582,0.0017892456,0.0007533666,0.014690649,0.010923816,0.034466524,0.008287033,0.006403616,0.015820699,0.016574066,RepAndreCarson,0.007627837,0.02062341,0.0011300499,0.00028251248,0.021000095,democrats,0.014408137,0.041811846,0.049063,0.063000284,0.13711272,0.09756097,0.016574066,0.14652981,0.003295979,0.013937282,0.013372257,0.004896883,0.006026933,0.00047085414,0.0055560786,0.09840851,0.06591958,9.417083e-05,0.0098879365,0.0077220076,0.06591958,0.11818439,0.017704116,0.058385912,0.0113005
0.061680287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061680287,0.0,0.0,0.0,0.032883484,0.044668313,0.013400494,0.06985364,0.039346132,0.0025660521,0.00038015586,0.0753659,9.5038966e-05,0.049420264,0.011499715,0.00047519483,0.013685611,0.008933662,0.04409808,0.021478806,0.035449535,0.0016156625,0.005702338,0.004466831,0.12735221,0.0042767534,0.0015206235,0.0019007793,0.0,0.010739403,0.028036496,0.07061395,0.0031362858,0.41275424,0.009598936,0.0059874547,0.010169169,0.02214408,0.0012355066,0.0013305455,0.009218779,0.007983273,0.034499146,0.008838624,0.0049420265,0.029842235,0.019578027,RepAndyBarr,0.0019007793,0.008933662,0.0008553507,0.0002851169,0.021573845,republicans,0.012545143,0.0607299,0.048279796,0.057593614,0.15938035,0.09209276,0.012450105,0.14674017,0.0016156625,0.019578027,0.0073180003,0.0035164417,0.0046569095,0.00019007793,0.003041247,0.08182855,0.0775518,0.0,0.0069378447,0.005322182,0.053697016,0.09712982,0.019482989,0.08002281,0.0076031173
0.07015379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07015379,0.0,0.0,0.0,0.02297323,0.03673818,0.021359408,0.056578696,0.031422064,0.003132713,0.0004746535,0.072337195,0.0005695842,0.049838617,0.013480159,0.0005695842,0.0079741785,0.008828555,0.044237707,0.014809189,0.035978734,0.0020884755,0.0070248717,0.0056009116,0.10537308,0.0048414655,0.0010442378,0.0027529902,0.0,0.0155686345,0.019176,0.07803304,0.002847921,0.40117714,0.0108221,0.008448833,0.0077843172,0.02183406,0.002847921,0.000949307,0.012530852,0.005695842,0.02420733,0.009113347,0.0045566736,0.023542814,0.016138218,RepAndyHarrisMD,0.0045566736,0.009588,0.0014239606,0.0006645149,0.02572622,republicans,0.016897665,0.046895765,0.047940005,0.057338145,0.1468578,0.08154547,0.013005506,0.14980064,0.0049363966,0.009303208,0.0074045947,0.0033225745,0.0070248717,0.0011391684,0.003227644,0.08524777,0.07860262,9.49307e-05,0.0068350104,0.0056009116,0.05705335,0.09901272,0.0142396055,0.063223846,0.0124359215
0.07122507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07122507,0.0,0.0,0.0,0.030864198,0.045014244,0.020987654,0.0702754,0.051377017,0.005508072,0.0035137702,0.0691358,0.00018993352,0.055365622,0.013010446,0.0022792022,0.014624882,0.012155745,0.052041784,0.01937322,0.037037037,0.004748338,0.0075023742,0.0065527065,0.14491928,0.0069325734,0.0028490028,0.0046533714,0.0,0.010161444,0.025261158,0.07967711,0.0041785375,0.40750238,0.00674264,0.0045584044,0.008452042,0.018898385,0.001614435,0.0009496676,0.00997151,0.008452042,0.030009497,0.008926876,0.0050332383,0.01994302,0.019088319,RepAnnWagner,0.0045584044,0.016809117,0.00066476734,0.0007597341,0.014055081,republicans,0.012535612,0.05337132,0.055840455,0.06704653,0.13903134,0.09705603,0.015574549,0.13494776,0.0056030387,0.012250712,0.011870845,0.0037037036,0.004843305,0.001994302,0.0046533714,0.112440646,0.07150997,0.0,0.0060778726,0.011016144,0.047293447,0.10788224,0.025641026,0.062393162,0.006837607
0.08259503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08259503,0.0,0.0,0.0,0.023149472,0.040392492,0.019148327,0.057635516,0.037820328,0.0072401636,0.002095837,0.07792702,0.00038106125,0.050681148,0.012003429,0.0013337143,0.015623512,0.011431837,0.064780414,0.01705249,0.040011432,0.0017147757,0.014575593,0.00914547,0.1268934,0.0056206537,0.0009526531,0.0060017146,0.0,0.009907593,0.019910451,0.06820996,0.0027626941,0.40735447,0.008573879,0.0042869393,0.0061922455,0.016766695,0.0021911021,0.0014289797,0.012384491,0.010098123,0.031151759,0.008192817,0.006573307,0.018576736,0.016195104,RepAnnaEshoo,0.0053348574,0.018005144,0.0014289797,0.00038106125,0.019148327,democrats,0.009050204,0.03905878,0.057444986,0.054872822,0.14708965,0.086024575,0.01686196,0.13670573,0.003905878,0.011146042,0.012384491,0.0036200818,0.0031437553,0.0007621225,0.0077164904,0.09078784,0.072115846,0.0,0.009050204,0.008383348,0.050109554,0.09297895,0.017243022,0.05954082,0.0047632656
0.0606291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0606291,0.0,0.0,0.0,0.03307042,0.04124299,0.01453958,0.083626345,0.046659697,0.010358263,0.004371377,0.053406823,0.00019005987,0.05806329,0.020716526,0.001520479,0.013304191,0.020336406,0.07250784,0.015299819,0.036871616,0.0035161076,0.011118502,0.01444455,0.14891191,0.0056067663,0.0013304191,0.004466407,0.0,0.011308562,0.015774969,0.08552694,0.004086287,0.3920935,0.014159461,0.0026608382,0.009788083,0.01644018,0.0019005986,0.0019956287,0.01349425,0.009407964,0.030029459,0.010833412,0.007222275,0.0149197,0.017295448,RepAnnieKuster,0.005701796,0.024042573,0.0007602395,0.0009502993,0.009693054,democrats,0.009788083,0.05920365,0.053596884,0.0625297,0.15014729,0.09255916,0.017295448,0.12553455,0.002755868,0.018150717,0.01653521,0.0031359878,0.004846527,0.0025658081,0.0064620357,0.10747886,0.069276825,0.0,0.010168203,0.008267605,0.04323862,0.11432101,0.022807185,0.052076403,0.008552694
0.06212425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06212425,0.0,0.0,0.0,0.026338391,0.047523618,0.02185323,0.06832713,0.048955053,0.0049623055,0.001908579,0.077106595,0.00028628687,0.058497947,0.009829182,0.0016222922,0.016986353,0.0131691955,0.0632694,0.022712091,0.05563508,0.0015268632,0.010210898,0.00916118,0.1357954,0.004676019,0.0015268632,0.0015268632,0.0,0.008588606,0.019849222,0.075007156,0.0026720108,0.44975665,0.0051531633,0.0024811528,0.007538887,0.012405764,0.002099437,0.0028628686,0.009256609,0.0066800267,0.033972707,0.0066800267,0.007634316,0.02547953,0.018513218,RepArrington,0.0065845978,0.012024048,0.00057257374,0.0011451475,0.019276649,republicans,0.010401756,0.056016795,0.04905048,0.06355568,0.14848745,0.09752839,0.01641378,0.1364634,0.003912587,0.014886917,0.012119477,0.0025765817,0.0048668766,9.542895e-05,0.0056303083,0.0929478,0.07739288,9.542895e-05,0.011069759,0.00820689,0.042465884,0.10287241,0.031396125,0.064987116,0.005916595
0.08567943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08567943,0.0,0.0,0.0,0.027402403,0.036974475,0.02393018,0.06221847,0.045326576,0.0110735735,0.0032845344,0.06859985,0.00037537538,0.06859985,0.018956456,0.002909159,0.0110735735,0.0175488,0.067473724,0.0145457955,0.042605106,0.0045045046,0.015484234,0.013982733,0.13738738,0.0076951953,0.0025337837,0.011636636,0.0,0.011448949,0.019237988,0.09234234,0.0026276277,0.43543544,0.012012012,0.0033783785,0.008445946,0.012856606,0.0013138138,0.0027214715,0.010885886,0.0069444445,0.036223724,0.008821322,0.004786036,0.013231982,0.015953453,RepBarbaraLee,0.012575075,0.0259009,0.00046921923,0.00018768769,0.017267268,democrats,0.015671922,0.036036037,0.05302177,0.059966218,0.1448949,0.09618994,0.014827327,0.13926427,0.0020645645,0.012105856,0.012856606,0.0050675673,0.008727478,0.0012199699,0.007789039,0.10350976,0.07423048,9.3843846e-05,0.009572072,0.0055367867,0.0518018,0.12556307,0.025243994,0.049361862,0.008539789
0.0661876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0661876,0.0,0.0,0.0,0.022976551,0.039239787,0.024205748,0.062405445,0.05389561,0.0071860817,0.0034984872,0.059001513,0.00094553706,0.04954614,0.017397882,0.00255295,0.012386535,0.011630106,0.06051437,0.017965205,0.0408472,0.0017965204,0.011724659,0.009360817,0.13388805,0.0050113467,0.0026475037,0.005578669,0.0,0.010117247,0.017303329,0.07677761,0.0027420574,0.41613087,0.009644478,0.0031202724,0.008604388,0.015128593,0.0028366111,0.004538578,0.011724659,0.007753404,0.033377457,0.01248109,0.0042549167,0.0104954615,0.01938351,RepBarragan,0.007091528,0.022220122,0.0014183056,0.00028366112,0.017492436,democrats,0.015979577,0.039712556,0.04188729,0.065147504,0.15364978,0.098524965,0.01683056,0.14268154,0.0043494706,0.011440999,0.018154312,0.0033093798,0.007847957,0.00028366112,0.006051437,0.11081694,0.076115735,0.00028366112,0.011440999,0.006429652,0.051626325,0.10741301,0.025340393,0.044345688,0.012291982
0.08273862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08273862,0.0,0.0,0.0,0.030330062,0.048282783,0.026204282,0.060771633,0.03869313,0.0050178412,0.0024531668,0.052743085,0.00089206063,0.04984389,0.013046388,0.0024531668,0.011262266,0.022190008,0.07760928,0.023639608,0.038581625,0.0007805531,0.017172167,0.012488849,0.12143176,0.0055753794,0.002676182,0.007247993,0.0,0.012154327,0.0161686,0.08697592,0.0020071366,0.36819804,0.008251561,0.004348796,0.0065789474,0.01338091,0.004460303,0.0015611062,0.01338091,0.0064674397,0.02263604,0.007805531,0.006355932,0.018287243,0.012711864,RepBeatty,0.0110392505,0.014942016,0.0014495986,0.0020071366,0.02174398,democrats,0.013603925,0.045383587,0.048951827,0.04928635,0.13748884,0.07192239,0.023862623,0.12734166,0.002118644,0.0134924175,0.008809099,0.003456735,0.005909902,0.0011150758,0.0060214093,0.09232828,0.062444247,0.00011150758,0.010370205,0.0050178412,0.055530775,0.110281,0.013715433,0.051628012,0.011150759
0.047578428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047578428,0.0,0.0,0.0,0.027201213,0.055634536,0.029286323,0.07459009,0.054591984,0.0036015543,0.0019903327,0.048620984,0.0,0.06425931,0.023315325,0.002274666,0.014690551,0.014216662,0.08302531,0.026537769,0.04928443,0.002179888,0.01762866,0.015638327,0.14955929,0.0070135533,0.0028433325,0.008245664,0.0,0.009762107,0.03241399,0.10871007,0.0010425552,0.42735285,0.019998105,0.0025589992,0.006634442,0.022462325,0.00047388874,0.00028433325,0.018102549,0.013837551,0.03355132,0.007108331,0.008719552,0.024073547,0.016491327,RepBera,0.009951663,0.014974884,0.00037911098,9.4777744e-05,0.029286323,democrats,0.010804663,0.058951758,0.05497109,0.08416264,0.13581651,0.11771396,0.021609327,0.1320254,0.0018007772,0.018576438,0.014785328,0.004454554,0.0050232206,0.0005686665,0.011468107,0.1286134,0.061321203,0.0,0.013268884,0.009477775,0.057435315,0.1422614,0.024736991,0.06681831,0.016017439
0.06103419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06103419,0.0,0.0,0.0,0.021945937,0.04464538,0.0321183,0.055006124,0.05566544,0.0029198455,0.0010360742,0.059998117,0.00065932,0.05180371,0.01045493,0.00075350853,0.012621268,0.009889799,0.067721575,0.016577188,0.03748705,0.0015070171,0.011961948,0.013374777,0.1334652,0.002166337,0.0016953942,0.0024489027,0.0,0.0141282845,0.015635302,0.0930583,0.0017895828,0.42516717,0.008853725,0.0061222566,0.005368748,0.012338702,0.0016953942,0.00056513137,0.016577188,0.00923048,0.03258924,0.0066873883,0.004144297,0.012903834,0.019779598,RepBetoORourke,0.0062164455,0.009607234,0.0008476971,0.00018837713,0.019591222,democrats,0.016953941,0.04521051,0.043515116,0.067815766,0.15983799,0.10040501,0.018555148,0.16586606,0.0008476971,0.01704813,0.009324668,0.0025430913,0.008853725,0.00028256568,0.005180371,0.10982387,0.099086374,0.0,0.016577188,0.008382782,0.05255722,0.11104832,0.029669398,0.05726665,0.012244513
0.12250684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12250684,0.0,0.0,0.0,0.024051623,0.044681266,0.020727415,0.06472429,0.036175206,0.005572937,0.0014665624,0.07244818,0.0007821666,0.05191631,0.009874853,0.00087993743,0.011732499,0.011732499,0.049863122,0.018674228,0.03549081,0.003910833,0.008603833,0.0046929996,0.117129445,0.005572937,0.0011732499,0.0049863122,9.7770826e-05,0.008114979,0.026495894,0.06843958,0.0020531872,0.38531482,0.0065506455,0.010852561,0.0052796244,0.011536958,0.0029331248,0.0015643332,0.009777082,0.007626124,0.026495894,0.010265937,0.00831052,0.02014079,0.017696518,RepBillFlores,0.0052796244,0.014078999,0.0015643332,0.00048885413,0.021509582,republicans,0.017109895,0.050449748,0.05426281,0.05191631,0.13893235,0.078412205,0.0133946035,0.14303872,0.0044974578,0.017696518,0.0049863122,0.005084083,0.0051818537,9.7770826e-05,0.0064528743,0.09170903,0.07059053,0.0,0.008701604,0.007235041,0.05719593,0.100312866,0.017403208,0.06687524,0.009288228
0.06326011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06326011,0.0,0.0,0.0,0.028943151,0.04478175,0.023946451,0.06797398,0.051381163,0.007070802,0.0035825397,0.06825681,0.0006599415,0.05609503,0.015084378,0.001319883,0.019421138,0.016875649,0.08758367,0.018478364,0.047892902,0.0023569341,0.01753559,0.01536721,0.1407561,0.0039596492,0.0012256057,0.0054680873,0.0,0.013293108,0.020081079,0.0928632,0.0024512114,0.44781747,0.010841897,0.002828321,0.0049967,0.01357594,0.001037051,0.0014141605,0.018006977,0.012067502,0.042424813,0.008862073,0.0050909775,0.016781371,0.014707269,RepBillFoster,0.010181955,0.020646743,0.0,0.0002828321,0.011313284,democrats,0.01037051,0.046761572,0.04751579,0.065051384,0.1548977,0.1074762,0.015650043,0.13491091,0.0029225983,0.014895824,0.015178655,0.0034882624,0.0058451965,0.00094277365,0.005279532,0.10794758,0.06835109,0.0,0.010936175,0.009333459,0.053360987,0.113604225,0.031394362,0.054869425,0.0054680873
0.0673722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0673722,0.0,0.0,0.0,0.026268544,0.04393839,0.022394406,0.057545118,0.02910328,0.0017953322,0.000566947,0.060474347,0.000566947,0.038552396,0.011527922,0.0012283851,0.010016063,0.009071152,0.04535576,0.017669847,0.032882925,0.0017953322,0.0059529436,0.0053859963,0.10781442,0.0037796467,0.0012283851,0.002267788,0.0,0.012000378,0.022488898,0.06982897,0.002267788,0.37947652,0.008031749,0.00566947,0.005574979,0.014079183,0.003496173,0.0021732969,0.00973259,0.0065198904,0.027969385,0.0105830105,0.0054804874,0.01625248,0.016157988,RepBillJohnson,0.0033071907,0.0064253993,0.0021732969,0.0008504205,0.017008409,republicans,0.0124728335,0.050647266,0.04469432,0.042426534,0.1646981,0.07039592,0.016063498,0.17414722,0.0025512616,0.019276198,0.00566947,0.0018898234,0.005102523,0.0,0.0047245584,0.084286116,0.099877164,0.0,0.009827081,0.005763961,0.061702732,0.092601344,0.008598696,0.07134083,0.009260134
0.085047424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085047424,0.0,0.0,0.0,0.029095173,0.044655226,0.020249387,0.0671427,0.039219867,0.0066076946,0.0031972716,0.07279122,0.0005328786,0.055845678,0.010550996,0.0017052116,0.012043057,0.015240328,0.05659171,0.01769157,0.036022592,0.0024512417,0.008312906,0.008632634,0.12586592,0.005435362,0.0020249388,0.0024512417,0.0,0.014494298,0.021634871,0.088031545,0.001918363,0.3977406,0.006927422,0.006074816,0.011510178,0.014920601,0.0034104232,0.0018117873,0.009591815,0.009698391,0.029947778,0.007247149,0.006501119,0.01619951,0.029841201,RepBillShuster,0.007993179,0.018011296,0.0027709687,0.0004263029,0.0184376,republicans,0.015346904,0.04902483,0.049664285,0.051476073,0.1378024,0.08142385,0.015773207,0.14771394,0.005009059,0.014600874,0.012575936,0.0024512417,0.0070339977,0.00063945435,0.002664393,0.084194824,0.070659705,0.0,0.0068208463,0.0043696044,0.05211553,0.116487265,0.02088884,0.05009059,0.008632634
0.060775574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060775574,0.0,0.0,0.0,0.031098891,0.04702759,0.02237603,0.07044657,0.04266616,0.002749597,0.0007585095,0.0727221,0.0,0.050440885,0.011851711,0.001232578,0.010713947,0.012230966,0.052811228,0.020764198,0.034512185,0.0008533232,0.005214753,0.008722859,0.123162985,0.004930312,0.0014222054,0.0038873614,0.0,0.017445719,0.021617522,0.07736797,0.004076989,0.41433582,0.0074902815,0.008533232,0.008533232,0.024746373,0.0013273917,0.0019910876,0.014222054,0.0068265856,0.030435195,0.008628046,0.008059164,0.035270695,0.016497582,RepBlaine,0.003034038,0.0090073,0.0007585095,0.00047406845,0.016687209,republicans,0.017161278,0.06087039,0.044277992,0.06883474,0.14771973,0.099269934,0.018583484,0.14639235,0.004171802,0.018204229,0.008533232,0.0032236655,0.006731772,0.00018962738,0.0066369586,0.09670997,0.0720584,9.481369e-05,0.007869536,0.0056888214,0.06106002,0.10827724,0.019626435,0.07528207,0.012136152
